id,arrival,wait
1,0.14518451436852475,0.0
2,0.5941831542903504,0.0
3,1.5490648267819074,1.1620164288466492
4,1.6242796925312217,2.526657427219526
5,1.6911000709069648,2.673342515966828
6,2.2989039524296317,3.5509262664623473
7,4.377930221620456,1.8346097849073901
8,5.16494279700802,1.945514021770264
9,7.0099944106308705,3.2486247903775247
10,7.828990220943469,3.089887606644787
11,8.971101890809111,3.147076150075373
12,11.919179488079832,2.034569682006106
13,12.68652755464513,5.8638126654077904
14,16.069014420480464,3.924660631495776
15,18.14316642520691,1.9483865572387415
16,22.458520156865283,0.0
17,25.45645888639873,0.0
18,26.338997953649585,0.0
19,26.85595179780316,0.0
20,27.57174714247525,1.4573832824850363
21,29.066330171566218,0.23574661235868888
22,29.973500123225932,0.0
23,32.606843734849136,0.0
24,33.50064850325357,0.0
25,34.547861690473496,0.0
26,35.02482413816678,0.600947403359342
27,36.60907362518617,0.0
28,37.028705340760354,0.0
29,39.526657099378426,0.0
30,39.83441009316409,0.0
31,40.44787524447751,0.04418665847226322
32,41.075350408403665,0.0
33,41.62165226663721,0.0
34,42.259181189225714,0.14953567644571564
35,43.2109131723922,0.7031475881829437
36,45.35268621772801,0.0
37,46.14560779296951,0.10303840731574354
38,48.860039698791745,0.0
39,49.36715413961523,0.0
40,50.35826885149527,0.0
41,52.96197822449703,0.0
42,54.56609776792658,0.0
43,54.970819902879676,0.0
44,56.365628688018994,0.0
45,58.043182063739444,0.13410217272750202
46,60.053590672544495,0.0
47,62.014091189412945,0.0
48,62.89373798824384,0.0
49,64.48911558625039,0.349540266458618
50,71.6394745738439,0.0
51,73.48105063571381,0.0
52,75.13416295030062,0.0
53,75.43915175120722,0.0
54,76.8456475311067,0.0
55,84.43925400786016,0.0
56,84.54046538023812,0.0
57,85.43671085657867,0.755306525525441
58,88.75431647681815,0.0
59,89.13345635257599,0.0
60,89.34529285913138,0.0
61,92.35980967835778,0.0
62,92.62882153096564,0.0
63,93.42754967506838,0.0
64,93.90866461206957,1.0985503409324906
65,94.23276195823995,1.4687119095200671
66,96.16702984650058,2.4829919909467293
67,96.5560961327119,3.299769731529423
68,96.8923520036099,3.408246701060861
69,98.08876651654529,2.257879054917609
70,98.13494747971596,3.110243906283017
71,99.14853418525063,2.5671683806692727
72,101.42016715937558,0.45078752088971896
73,102.27934723024107,0.24057630161722443
74,102.47635628895546,3.590562886563916
75,102.83498163616316,7.718722251434542
76,103.24590422882913,7.734001471319829
77,105.70610449261844,5.861298614493066
78,105.71982272656982,7.202921820905331
79,105.72112288977493,10.9543894954883
80,106.90267896774559,10.185906526197442
81,107.78743333649001,11.522846538457898
82,107.84262515816941,11.866912789953886
83,109.05298426191241,11.291558410334915
84,109.60471324342876,11.644103006621421
85,109.72300600276935,12.192096244347397
86,112.25383464141761,10.724760719173005
87,114.22038694416149,9.253093432758504
88,114.24421830744156,9.939099361431232
89,114.91417302193354,9.337052107528535
90,115.60744575510695,9.130665858426383
91,116.08562550397437,9.47674539951818
92,116.32372865155169,10.354835103380339
93,118.58928482329404,10.419800734360507
94,120.2982317563385,8.728931506044248
95,120.85732149555938,8.438056286645121
96,122.80449723968039,7.234399065873504
97,123.70432765275488,7.271675477681626
98,126.62995559203662,5.5887244879206435
99,127.55807931536204,5.411663349894141
100,128.29984972160915,4.789357778103607
101,129.23022820705714,4.113115461836372
102,130.01788284046393,3.4477397824520892
103,130.9527195857559,2.713923168719049
104,135.20955339033924,2.0043615612611916
105,135.5964441339181,1.8946931749427165
106,137.28247102349465,0.7536662363362723
107,138.87393954100827,0.0
108,138.90696189744185,0.33752139872785847
109,140.565163220098,0.31342347827626327
110,142.0045593670319,0.0
111,142.86338558533444,0.5007049542196285
112,144.3938813476681,0.0
113,145.64241361747028,2.759546200284035
114,145.7867135011457,3.5696989864883903
115,146.17691579662832,3.91523057889475
116,147.59010033257033,2.978414745240798
117,148.9546825731233,1.6282329225694525
118,148.96123894075026,1.6810578126483051
119,148.968196913773,1.9165540507854928
120,150.16120934209985,1.2395224075625606
121,153.09547815950734,0.0
122,153.1450384359077,1.0218320241559127
123,153.56695474705,0.7195672854828956
124,154.72731774890525,0.0
125,154.79517191787963,0.2560745318396016
126,155.63873794802652,0.0
127,156.36402003035204,0.0
128,157.88561776132784,0.0
129,160.22024634129903,0.0
130,163.51570966895113,0.0
131,164.67994473592475,4.051515820052487
132,165.4076037322995,3.7067578872616025
133,165.69956535484215,4.992695768086719
134,166.52931261657173,4.991187537919444
135,166.80061603203458,5.676469041687653
136,169.48925030970364,3.190693373576636
137,170.45582322579722,3.1322024352637357
138,172.34850842793222,1.619944144810887
139,174.6254825299078,1.3510662532483764
140,175.08731742942516,1.0519877837237743
141,175.37041042148726,1.4162760945398816
142,175.71502777061718,4.761133895539189
143,178.23852530125475,4.980171012370562
144,178.63059437926026,4.849498987607092
145,178.77989769615886,6.258783692685569
146,182.22437781685423,3.533797177826557
147,183.9362729959974,1.8815001481252125
148,184.40730991221284,1.4284054685074068
149,184.43996970497196,3.4252427347735477
150,187.16391784510674,1.381951531305873
151,188.91625066131797,2.4673350277341797
152,190.11051525338905,2.3327188647507455
153,192.14313754212273,0.9667727737583789
154,193.622943187246,0.40837319085895274
155,196.7977839803504,0.0
156,197.29603406923815,0.0
157,198.08614196721027,0.2744148509141553
158,201.67434272113863,0.0
159,201.74040368007954,0.0
160,203.76155049278094,0.0
161,204.18740924406163,0.0
162,208.52561626607428,0.0
163,209.09007773347565,0.0
164,210.04047283618604,0.0
165,211.40199845497952,0.0
166,211.98724061200122,0.0
167,212.55220864684748,0.0
168,212.76375985842503,1.1749656191687734
169,213.3061964046623,0.822714022536843
170,213.9501451904147,0.687427945961133
171,214.74052008948868,0.43234366422103676
172,214.89625942989045,1.7134998047903025
173,215.3839094539473,1.909175461592696
174,216.3069514536408,1.4711418277414339
175,216.4251648374478,2.825573083701869
176,216.587363677648,3.799557739737395
177,216.900353325851,4.446596820537451
178,218.83725005438146,2.5735179200787
179,219.58348839603684,2.2715697053985764
180,219.81678122664894,2.0966267585629055
181,220.43401725131443,1.8816594697676408
182,220.45869429748763,2.1916464590808573
183,222.34605048157374,1.7902856089000068
184,224.27808366427448,0.23676009346479532
185,225.84170179843375,0.0
186,226.2941323242995,0.8882506267336225
187,227.00918956533,2.15209618589833
188,227.02077578660337,4.862023156450249
189,227.95783123748234,4.356077774858875
190,234.98420638315523,0.0
191,235.97593834324903,0.0
192,236.068903543512,0.0
193,236.46529335510877,2.777845888932916
194,236.83271600185475,3.2187787934497862
195,236.93910732965276,3.5277712254367657
196,237.27828793229406,3.728757193995591
197,238.3601672316407,4.7576775390975
198,238.54699976380198,4.630307631122605
199,240.4921040601192,3.0010042577546585
200,240.86752756048975,3.776020049154795
201,241.12000376374093,4.731416555718113
202,241.1780070221281,7.471203282677976
203,241.29393021043316,7.793627102327207
204,241.8160171844179,8.1677769023554
205,242.4928230661064,8.057264478040622
206,243.86904648497642,7.138045706415568
207,244.09184615609672,8.974984144964424
208,245.5706250627093,7.5426629500138915
209,246.84413590214248,7.218709980419504
210,249.16392470116912,4.916780627942586
211,250.47714136457904,4.616284159719498
212,250.5446158120264,4.9023933341595125
213,250.981431363319,4.821269584861824
214,252.03233991607092,5.519570219667486
215,252.3047840942385,5.721102649310382
216,252.93243088474273,5.55616656149104
217,253.31672133519245,5.195350210521639
218,253.3985133001162,8.285736359735978
219,256.67242228316223,5.019549401966174
220,257.3084054615252,4.502838843906943
221,257.8362544268588,5.075179960927642
222,260.8435733614068,2.24238998105335
223,261.2208755253273,2.232656293943137
224,262.10204168003935,2.9352994584820067
225,266.8320837099526,0.0
226,267.1630271112408,0.0
227,267.9376676440954,0.0
228,268.6619822108186,0.03439179033887285
229,269.38427220659906,1.3725430865857788
230,270.90173889293067,0.4442041207155967
231,270.96573759480805,1.1494145251964483
232,272.2254830305903,1.697590817595426
233,272.3378571769549,2.709461321278468
234,272.53480484076,2.7649663377218303
235,272.911977366607,3.3296852478690084
236,273.03324559274927,3.382985443901873
237,273.4871352032818,3.9480475335864753
238,273.66412278376487,3.991863918207116
239,274.14000940182837,3.8388400595226244
240,274.94897975743737,3.810309021389685
241,275.1025544629459,4.868487578417216
242,277.23361615325103,2.829991749582348
243,279.10051662933205,4.465918893665503
244,279.2677201492938,5.870963059200676
245,279.27687010610975,6.289245660066058
246,280.1276392620434,6.880338731989184
247,280.78556727650005,6.398837776639937
248,281.5087602823078,7.346604637035512
249,282.8128579098822,6.311322843429252
250,284.7511317065799,4.484816523465497
251,284.7748747625858,7.452824484336929
252,284.930418491484,7.454097659398144
253,286.1988745712048,7.330357074125402
254,287.48582657262017,6.733068266224791
255,288.74198782558085,7.123133380857382
256,289.45797007363535,6.791331597840667
257,291.7220859945434,4.643217655391652
258,292.6980270269307,5.814624212721867
259,293.43279099800964,5.241396863913451
260,293.76443437710043,5.988496625702112
261,294.65594986724494,5.109326430129272
262,297.38668016746635,2.73406596699499
263,298.8885845830525,2.1616571216437706
264,299.8907461084438,2.0617337312841073
265,300.4169224914236,3.611371525774473
266,301.22511116181,5.954230831209486
267,302.7259924757438,8.156228101873808
268,303.2013777176025,9.889496941398818
269,303.70321542635133,11.49108052730719
270,307.32811736990436,7.955454034982324
271,310.43170373524606,5.332396751073702
272,311.88334252740714,4.831902546742697
273,313.03257264185896,5.002372416270816
274,314.15209325760003,3.8950367218317297
275,314.32890827201624,3.7286394204307953
276,314.33515737885887,4.148825449341473
277,314.65010045195464,4.440183513803277
278,315.09580090147386,5.6071373131017594
279,315.5554115753908,5.5161110740839945
280,315.88885200776184,6.464379992725185
281,316.7667996860469,5.8073576906719495
282,317.9814935748918,4.609950706942925
283,319.1045923837657,4.3285787064689885
284,321.2960114207639,3.7073591775265413
285,321.669396378285,4.168341991122986
286,323.2612000363025,5.497982630115416
287,324.7344094053242,4.1527566028913725
288,325.9708009994882,3.3488055995682657
289,327.1420572553651,3.541459733229601
290,328.0502016932369,3.2322140933576975
291,331.5902481039964,0.12259259927662924
292,332.1708900709709,0.0
293,337.0108158467249,0.0
294,337.40647652295166,0.0
295,338.9802268862231,2.116280293376576
296,339.82073650334,1.4043820862849543
297,340.41679368260765,1.7961864461979644
298,340.5145321978042,2.5461808014359235
299,341.45434967288963,2.3933920184217072
300,343.13839505111207,1.7960474622162792
301,349.0122933295289,0.0
302,349.03388762159307,0.0
303,351.55840397191326,0.0
304,351.84060110230644,0.2878205042500781
305,352.02593830782496,0.6004601223678492
306,352.2024195435459,1.9617236671545584
307,355.2319394738373,0.0
308,355.84477323282687,0.13429594455601546
309,356.1874638996877,2.62978246575193
310,356.7293013105847,2.5628809946315982
311,357.1393657460911,2.378468683298422
312,358.8527442590954,1.708357155530848
313,359.09910475944366,2.1126328547302364
314,359.478709626604,5.1868760524406525
315,363.96811147414076,1.1137938900350264
316,365.3369425853045,0.11459918739024033
317,365.4607849790609,0.09058150387295427
318,369.84287873989217,0.0
319,370.7412556803062,0.0
320,371.4034135475527,0.0
321,372.1758596750025,0.0
322,372.2365062370409,0.13197639496945612
323,373.3472130004779,0.0
324,374.0546906002762,0.0
325,375.89383341572614,0.0
326,376.62416769127316,0.0
327,378.5147938153804,0.0
328,379.60021830876553,0.0
329,379.7176482639641,0.32560902550414994
330,380.7911290565737,1.7259021852092928
331,380.8760064685749,1.8612762526690858
332,384.3158917460475,0.0
333,386.4017210370699,0.0
334,387.6806561664078,0.0
335,388.1226892503333,1.8063082105416015
336,389.9885616960581,2.766261678774981
337,390.8996232229609,3.154149003034888
338,393.3169577697992,1.8780348209552926
339,393.42282109677984,1.8042882330929615
340,393.99702310963147,3.1165081670913537
341,395.3577662659653,2.0606378348952035
342,395.4891963288241,2.0193732965582853
343,395.5638134706562,3.2296143345176347
344,395.8007479091736,5.39632017773863
345,396.4602989934473,4.891239494433762
346,396.729549357219,6.503269049560743
347,396.7349102357022,6.7077815264595415
348,397.17138261776046,6.516330284234414
349,398.2135289761616,8.428991975087172
350,398.2588660722732,9.157713809870984
351,399.1702517416343,8.408988432885394
352,399.94644964022734,8.025897999391702
353,400.44626891166564,9.364696211625471
354,400.5812620802195,9.845366666336929
355,402.1903571383614,9.753124565199812
356,402.5291235197891,10.977631809839465
357,404.49532602973125,9.763349809796978
358,404.60099346756186,11.192147654338783
