t,S,E,I,R,D
4.882237340372551,943,17,18,22,0
4.964123008991631,943,16,19,22,0
4.964965275421494,943,15,20,22,0
5.03545544880058,942,16,20,22,0
5.049099774285407,942,16,19,23,0
5.1417445191421,942,16,18,24,0
5.158811686400509,942,15,19,24,0
5.169940954778169,942,14,20,24,0
5.171669473047862,942,13,21,24,0
5.175131139962854,942,13,20,25,0
5.199586920969389,942,13,19,26,0
5.219572406395248,942,12,20,26,0
5.261848054525512,941,13,20,26,0
5.472936826212555,941,13,19,27,0
5.499562537012548,941,12,20,27,0
5.5279520914496985,941,11,21,27,0
5.5531160773532555,940,12,21,27,0
5.561232202737369,940,11,22,27,0
5.587386772845157,940,10,23,27,0
5.610112383892341,939,11,23,27,0
5.689145528717658,939,11,22,28,0
5.696898884041613,939,10,23,28,0
5.70831702267975,938,11,23,28,0
5.750318936220472,937,12,23,28,0
5.782020862661908,937,11,24,28,0
5.78531456201768,936,12,24,28,0
5.80407122703175,936,12,23,29,0
5.830480729105714,936,12,22,30,0
6.118542241954545,936,12,21,31,0
6.2283596056014865,936,11,22,31,0
6.323755027313023,936,11,21,32,0
6.385983679195944,936,10,22,32,0
6.408132542793859,936,9,23,32,0
6.415263795318349,936,9,22,33,0
6.447327705809337,935,10,22,33,0
6.458706793988716,935,9,23,33,0
6.469332498845378,934,10,23,33,0
6.5407656826292095,934,9,24,33,0
6.545016504901515,934,8,25,33,0
6.5762165162795965,933,9,25,33,0
6.6229011071886275,932,10,25,33,0
6.653047783636354,931,11,25,33,0
6.687514092963846,931,11,24,34,0
6.779698046243161,930,12,24,34,0
6.997713321016465,930,11,25,34,0
7.0157911671331865,929,12,25,34,0
7.041547873124921,928,13,25,34,0
7.078050842820218,927,14,25,34,0
7.113323822857316,926,15,25,34,0
7.1228793818200495,925,16,25,34,0
7.160872662557995,924,17,25,34,0
7.161828318029492,924,17,24,35,0
7.176327998869171,923,18,24,35,0
7.181945649636809,922,19,24,35,0
7.193604307585883,922,18,25,35,0
7.241938251991937,922,17,26,35,0
7.247767443515934,921,18,26,35,0
7.352953545873321,921,17,27,35,0
7.453788807065799,920,18,27,35,0
7.5204676306459035,919,19,27,35,0
7.533589659813099,919,19,26,36,0
7.533904954225828,919,18,27,36,0
7.647393981383983,919,17,28,36,0
7.691973033333488,919,17,27,37,0
7.729472422839563,918,18,27,37,0
7.734550430081654,918,17,28,37,0
7.858295235525824,917,18,28,37,0
7.86505964854911,917,18,27,38,0
7.883304709778723,916,19,27,38,0
7.883715535901909,915,20,27,38,0
7.909851972833219,915,20,26,39,0
7.968113595627132,915,20,25,40,0
8.008838881435102,914,21,25,40,0
8.018990126899709,914,20,26,40,0
8.064032103851574,914,19,27,40,0
8.106151735020235,914,19,26,41,0
8.114078173614043,913,20,26,41,0
8.14138438718364,912,21,26,41,0
8.144325246327778,911,22,26,41,0
8.149278336030154,910,23,26,41,0
8.197382085424934,910,22,27,41,0
8.197843363402349,909,23,27,41,0
8.25910373123125,909,22,28,41,0
8.270364577939677,908,23,28,41,0
8.341439424138768,908,22,29,41,0
8.40722358304729,908,22,28,42,0
8.425132111047766,907,23,28,42,0
8.511500309777762,907,23,27,43,0
8.512761417156815,907,23,26,44,0
8.541422454186526,906,24,26,44,0
8.579206496879262,906,24,25,45,0
8.610441448422492,906,24,24,46,0
8.617570109676791,906,24,23,47,0
8.662509804034707,905,25,23,47,0
8.764420846280833,905,24,24,47,0
8.781026616660219,904,25,24,47,0
8.784837605222585,903,26,24,47,0
8.825991823522713,903,25,25,47,0
8.84564145746003,903,25,24,48,0
8.886060428400004,903,25,23,49,0
8.905258453334724,903,25,22,50,0
8.915524398744155,903,25,21,51,0
8.950407180926476,902,26,21,51,0
8.985362108806559,901,27,21,51,0
9.021468177144401,901,26,22,51,0
9.04233004832767,900,27,22,51,0
9.055722481459624,899,28,22,51,0
9.063040117407322,899,28,21,52,0
9.143048612097777,898,29,21,52,0
9.185317438290562,898,29,20,53,0
9.219902191091347,898,28,21,53,0
9.247671314963824,898,27,22,53,0
9.260188853253812,898,26,23,53,0
9.289129571153078,897,27,23,53,0
9.298064044636469,896,28,23,53,0
9.339568918674566,895,29,23,53,0
9.351348107796742,895,28,24,53,0
9.370629743127628,894,29,24,53,0
9.39365592119067,894,29,23,54,0
9.41497487260942,893,30,23,54,0
9.441124065806422,893,30,22,55,0
9.443535491059384,893,30,21,56,0
9.461484090111526,892,31,21,56,0
9.473773550101182,892,31,20,57,0
9.490427149027887,892,30,21,57,0
9.497726437544088,892,30,20,58,0
9.513811392179113,891,31,20,58,0
9.566443211268815,891,31,19,59,0
9.568588949923223,891,30,20,59,0
9.579076884793867,891,30,19,60,0
9.620844255465764,891,29,20,60,0
9.62358111390591,891,29,19,61,0
9.660732883749398,891,28,20,61,0
9.661228838950613,890,29,20,61,0
9.664265017949878,890,29,19,62,0
9.683639430865096,890,29,18,63,0
9.714449555622936,890,28,19,63,0
9.748127293435914,889,29,19,63,0
9.782460238590641,889,28,20,63,0
9.800957707441391,889,27,21,63,0
9.839193491958065,888,28,21,63,0
9.850902232996434,888,27,22,63,0
9.872659183415323,888,26,23,63,0
9.880009039181356,887,27,23,63,0
9.898880571308833,886,28,23,63,0
9.9578416674929,885,29,23,63,0
9.982078987970167,885,28,24,63,0
10.154600475413677,885,27,25,63,0
10.171333941268308,885,26,26,63,0
10.177395243180205,884,27,26,63,0
10.184297893972019,883,28,26,63,0
10.211824942492866,883,27,27,63,0
10.228416095442832,882,28,27,63,0
10.231263318141982,882,28,26,64,0
10.25417117871822,882,27,27,64,0
10.280067526120776,882,26,28,64,0
10.284170396723853,881,27,28,64,0
10.296503805654606,880,28,28,64,0
10.296828677615906,879,29,28,64,0
10.324580892991147,879,28,29,64,0
10.34933491693198,879,28,28,65,0
10.401981075863894,879,28,27,66,0
10.4311322922302,879,27,28,66,0
10.450652590156189,879,27,27,67,0
10.512393154291,879,26,28,67,0
10.539870537155183,878,27,28,67,0
10.554441590989098,877,28,28,67,0
10.59666545263378,877,27,29,67,0
10.616796552297505,877,26,30,67,0
10.756543658531434,877,25,31,67,0
10.774825601132683,877,25,30,68,0
10.820096222020197,877,24,31,68,0
10.827656413525203,877,24,30,69,0
10.838747739865214,876,25,30,69,0
10.849538630094921,875,26,30,69,0
10.854919124706036,875,26,29,70,0
10.923835684173481,874,27,29,70,0
10.928995709644749,874,26,30,70,0
10.939120674742007,874,25,31,70,0
10.94264051505257,873,26,31,70,0
10.946669980713075,873,25,32,70,0
10.97912086421418,872,26,32,70,0
10.983560620020928,871,27,32,70,0
11.071489829331515,871,27,31,71,0
11.11543848271844,871,27,30,72,0
11.137018945308506,871,26,31,72,0
11.156314374197033,871,25,32,72,0
11.158395161967155,871,25,31,73,0
11.180074471662072,870,26,31,73,0
11.189866053835857,870,25,32,73,0
11.193992586846695,869,26,32,73,0
11.231156576348363,868,27,32,73,0
11.234007036635036,868,26,33,73,0
11.241187163155752,868,25,34,73,0
11.250670019855482,867,26,34,73,0
11.263179742371687,867,26,33,74,0
11.274615269263606,867,26,32,75,0
11.327711908309112,867,26,31,76,0
11.404475388841071,867,26,30,77,0
11.425018276179994,867,25,31,77,0
11.429913619344156,867,24,32,77,0
11.430675498173517,867,23,33,77,0
11.444449448453998,867,23,32,78,0
11.445769603312723,867,23,31,79,0
11.45996028158526,866,24,31,79,0
11.47179510439632,866,24,30,80,0
11.512489620820892,866,23,31,80,0
11.534624096153589,866,22,32,80,0
11.593037109060312,866,22,31,81,0
11.606542147334892,866,22,30,82,0
11.65373434223643,866,22,29,83,0
11.667199768120112,865,23,29,83,0
11.675429102995867,865,23,28,84,0
11.723024892236106,865,22,29,84,0
11.734359664725616,865,21,30,84,0
11.836176038667698,865,20,31,84,0
11.86568587744925,865,20,30,85,0
11.900307021427022,865,20,29,86,0
11.918050712218077,864,21,29,86,0
11.935236890500438,863,22,29,86,0
11.956703667992521,863,21,30,86,0
11.9619770304904,862,22,30,86,0
11.98919724655434,862,21,31,86,0
12.049687642428365,861,22,31,86,0
12.051561534409466,861,21,32,86,0
12.102829554196871,860,22,32,86,0
12.145779569218185,860,22,31,87,0
12.148596672747388,860,22,30,88,0
12.15351124687057,859,23,30,88,0
12.219196525489807,859,23,29,89,0
12.234582831218708,859,22,30,89,0
12.239365059334032,858,23,30,89,0
12.302676452555598,857,24,30,89,0
12.374860489697866,857,24,29,90,0
12.381123721190464,856,25,29,90,0
12.432425818460922,856,25,28,91,0
12.446968684157257,856,24,29,91,0
12.475439853301634,856,24,28,92,0
12.510987595949022,856,23,29,92,0
12.597343416758369,855,24,29,92,0
12.648503468216626,855,23,30,92,0
12.6486691302228,855,23,29,93,0
12.779120644574213,854,24,29,93,0
12.816899417782123,854,24,28,94,0
12.861376413298354,853,25,28,94,0
12.890927008630578,852,26,28,94,0
12.894329660992433,852,26,27,95,0
12.945918540709588,852,25,28,95,0
12.956623292877655,852,25,27,96,0
12.97548208129206,851,26,27,96,0
13.004382730845634,851,25,28,96,0
13.026845961218172,851,24,29,96,0
13.050782030561543,851,23,30,96,0
13.057276870590893,851,23,29,97,0
13.071809267775752,850,24,29,97,0
13.077887237101686,850,24,28,98,0
13.105895283393659,850,24,27,99,0
13.12836416285041,849,25,27,99,0
13.141938650264516,849,25,26,100,0
13.14422970452202,849,25,25,101,0
13.161304066291015,849,24,26,101,0
13.18057122576806,849,23,27,101,0
13.261572527207093,848,24,27,101,0
13.274177126437444,848,23,28,101,0
13.274261558770071,848,23,27,102,0
13.290363364781236,848,22,28,102,0
13.32226983307529,847,23,28,102,0
13.357746678063839,847,22,29,102,0
13.38570478053385,846,23,29,102,0
13.396479234490744,846,23,28,103,0
13.43171895478189,845,24,28,103,0
13.46221178983857,845,24,27,104,0
13.551136084380587,844,25,27,104,0
13.581581203340818,843,26,27,104,0
13.622455457918615,843,25,28,104,0
13.628801004221456,843,25,27,105,0
13.63614941560743,843,24,28,105,0
13.662335474994293,843,24,27,106,0
13.685735450263746,842,25,27,106,0
13.687803497808666,842,24,28,106,0
13.713729159124368,841,25,28,106,0
13.716437396276145,841,24,29,106,0
13.724736371986454,841,23,30,106,0
13.757964249559532,840,24,30,106,0
13.774105766080941,840,24,29,107,0
13.81122277735959,840,23,30,107,0
13.831730180711242,839,24,30,107,0
13.905682587362122,838,25,30,107,0
13.940150450533379,838,24,31,107,0
14.018461831611763,838,23,32,107,0
14.035829163083733,838,22,33,107,0
14.047472214648183,838,21,34,107,0
14.065187367001057,838,21,33,108,0
14.116851083083203,837,22,33,108,0
14.275304220898802,837,21,34,108,0
14.304644663403936,836,22,34,108,0
14.326856193109185,836,21,35,108,0
14.34857275755027,836,21,34,109,0
14.406108196065416,836,21,33,110,0
14.437451649686011,835,22,33,110,0
14.456559726911042,834,23,33,110,0
14.516734969763375,834,22,34,110,0
14.530976218003916,833,23,34,110,0
14.604639230311452,833,22,35,110,0
14.6067999072465,833,22,34,111,0
14.699356778226294,833,22,33,112,0
14.73727583128321,833,22,32,113,0
14.746154397123606,833,22,31,114,0
14.794057319507996,833,22,30,115,0
14.801372151800075,833,21,31,115,0
14.835317121768101,832,22,31,115,0
14.910168707498606,832,21,32,115,0
14.947419908618226,832,21,31,116,0
14.956429007853899,831,22,31,116,0
15.0208688947483,831,21,32,116,0
15.085194246684887,830,22,32,116,0
15.0863201220696,829,23,32,116,0
15.124639427053763,829,22,33,116,0
15.13977121897251,828,23,33,116,0
15.17372158626748,828,22,34,116,0
15.209989200285639,827,23,34,116,0
15.257493198214522,826,24,34,116,0
15.272724419923952,826,23,35,116,0
15.28779975759266,826,22,36,116,0
15.301518887714714,825,23,36,116,0
15.31867400454231,825,22,37,116,0
15.320419238247064,825,21,38,116,0
15.354334812340907,824,22,38,116,0
15.361562034567935,823,23,38,116,0
15.392096095108581,823,22,39,116,0
15.41153799592862,823,21,40,116,0
15.430867827691252,823,20,41,116,0
15.446316064129583,822,21,41,116,0
15.451596127754128,822,21,40,117,0
15.469316006866872,821,22,40,117,0
15.606261670157755,820,23,40,117,0
15.611857184491067,820,22,41,117,0
15.612282597773708,820,22,40,118,0
15.633628348541784,820,21,41,118,0
15.674505458283281,820,21,40,119,0
15.691561523677967,819,22,40,119,0
15.698304298834405,818,23,40,119,0
15.781482727929259,818,23,39,120,0
15.787317687811278,818,22,40,120,0
15.83407005815357,818,22,39,121,0
15.854058822607865,817,23,39,121,0
15.855029723191757,817,22,40,121,0
15.878935006121171,816,23,40,121,0
15.885657147745409,815,24,40,121,0
15.896199244062192,814,25,40,121,0
15.926872523609276,813,26,40,121,0
15.966692850079355,812,27,40,121,0
15.972300066021981,811,28,40,121,0
16.019030370467497,810,29,40,121,0
16.029500314907477,810,28,41,121,0
16.039527177668955,809,29,41,121,0
16.100113172669417,808,30,41,121,0
16.13974805673584,807,31,41,121,0
16.16434816572736,807,30,42,121,0
16.17602735480359,806,31,42,121,0
16.185136229935946,806,30,43,121,0
16.18533256141749,805,31,43,121,0
16.21495422980006,804,32,43,121,0
16.216985737939225,803,33,43,121,0
16.220425399539973,803,33,42,122,0
16.25146354512593,803,32,43,122,0
16.295559871072943,803,32,42,123,0
16.320269547607143,802,33,42,123,0
16.37258540447184,801,34,42,123,0
16.376914576391663,800,35,42,123,0
16.38951115756145,799,36,42,123,0
16.43223676080817,799,36,41,124,0
16.442291883805687,799,35,42,124,0
16.457702955255343,799,35,41,125,0
16.478533759876118,798,36,41,125,0
16.499002950747457,798,35,42,125,0
16.502882796166563,797,36,42,125,0
16.50990356189256,797,36,41,126,0
16.530385925968336,797,35,42,126,0
16.56574859154112,796,36,42,126,0
16.575879280857738,796,35,43,126,0
16.589283311492473,796,34,44,126,0
16.60838782131521,796,33,45,126,0
16.61819314357249,796,32,46,126,0
16.620121708840205,796,32,45,127,0
16.63842326919596,796,31,46,127,0
16.65739688589249,796,30,47,127,0
16.721074240724995,795,31,47,127,0
16.737156362745083,794,32,47,127,0
16.767458119947058,793,33,47,127,0
16.78657856110203,793,32,48,127,0
16.80679238502066,793,31,49,127,0
16.808621710421736,793,31,48,128,0
16.81883722636986,793,30,49,128,0
16.84553927265692,793,30,48,129,0
16.88437867029955,792,31,48,129,0
16.909843000694583,791,32,48,129,0
16.926485504711177,791,32,47,130,0
16.92865371381273,791,31,48,130,0
16.955641850475544,791,30,49,130,0
16.97600910133456,790,31,49,130,0
16.996979735165993,789,32,49,130,0
17.059482404280025,789,31,50,130,0
17.061873852718534,789,30,51,130,0
17.16994765200909,789,29,52,130,0
17.17934394372623,788,30,52,130,0
17.19430036741945,788,30,51,131,0
17.258876428997468,788,29,52,131,0
17.268097167167724,787,30,52,131,0
17.272308381456863,786,31,52,131,0
17.28125179350714,786,31,51,132,0
17.28355382837843,785,32,51,132,0
17.331253945856446,785,31,52,132,0
17.33344050345323,785,30,53,132,0
17.345949973543092,785,29,54,132,0
17.38179087647128,784,30,54,132,0
17.440996150687354,784,30,53,133,0
17.484093201503253,784,29,54,133,0
17.488109082540166,784,29,53,134,0
17.499169351524458,783,30,53,134,0
17.512825808639736,783,30,52,135,0
17.518295379597248,783,29,53,135,0
17.610206897259562,783,28,54,135,0
17.611451603453702,783,27,55,135,0
17.61818251639288,782,28,55,135,0
17.629404627428745,781,29,55,135,0
17.648524831309473,780,30,55,135,0
17.65878735744685,779,31,55,135,0
17.688229574233567,778,32,55,135,0
17.75573744373515,778,31,56,135,0
17.790274296236714,777,32,56,135,0
17.810981274328892,776,33,56,135,0
17.82258400795977,775,34,56,135,0
17.893428600731657,775,33,57,135,0
17.896819915804297,775,32,58,135,0
17.899050509486447,774,33,58,135,0
17.90905984507298,774,33,57,136,0
17.928181077759653,773,34,57,136,0
17.940798193349238,772,35,57,136,0
17.947808656529027,771,36,57,136,0
17.96424064934205,771,35,58,136,0
17.972063049220253,771,35,57,137,0
17.98567070728144,771,35,56,138,0
18.006003485488414,771,35,55,139,0
18.053701148045175,770,36,55,139,0
18.095795278528886,769,37,55,139,0
18.114757356470093,768,38,55,139,0
18.119029301847174,767,39,55,139,0
18.121574576588216,767,38,56,139,0
18.12727218534619,766,39,56,139,0
18.1455196503811,765,40,56,139,0
18.17665189125532,764,41,56,139,0
18.197868132028066,763,42,56,139,0
18.213995080852065,763,42,55,140,0
18.216670339822407,762,43,55,140,0
18.223193334938852,762,42,56,140,0
18.223915101621117,762,41,57,140,0
18.231431777306746,761,42,57,140,0
18.247639348473985,761,41,58,140,0
18.28366741683727,760,42,58,140,0
18.2982595797783,760,42,57,141,0
18.305099604578814,760,42,56,142,0
18.3275492228126,760,42,55,143,0
18.335407649146042,760,42,54,144,0
18.346223036084886,760,41,55,144,0
18.361113537782487,760,40,56,144,0
18.405724138116106,759,41,56,144,0
18.41086195753012,759,41,55,145,0
18.436679215224316,759,40,56,145,0
18.43799147000859,759,39,57,145,0
18.462339818406534,759,39,56,146,0
18.468331348522238,758,40,56,146,0
18.49594442340111,758,39,57,146,0
18.498786532989566,757,40,57,146,0
18.506559153092066,756,41,57,146,0
18.511980787519423,755,42,57,146,0
18.530684733588842,755,41,58,146,0
18.557276788173475,755,40,59,146,0
18.6139209021934,755,40,58,147,0
18.61993507999144,755,39,59,147,0
18.62918374545491,754,40,59,147,0
18.637630007797835,754,39,60,147,0
18.639614472560503,754,38,61,147,0
18.670002386798195,753,39,61,147,0
18.697864818298758,752,40,61,147,0
18.743007059679876,751,41,61,147,0
18.755077228610435,751,40,62,147,0
18.805334935821147,750,41,62,147,0
18.808910604600094,750,40,63,147,0
18.853297528775983,749,41,63,147,0
18.855406111366687,749,40,64,147,0
18.86136185494236,749,39,65,147,0
18.89587531568989,748,40,65,147,0
18.90353572981248,747,41,65,147,0
18.906142005130956,746,42,65,147,0
18.914443391359285,745,43,65,147,0
18.919664408938516,745,42,66,147,0
18.921841803739518,745,41,67,147,0
18.928864740997653,745,41,66,148,0
18.992906515978895,745,41,65,149,0
19.047865472053473,745,41,64,150,0
19.05224113561694,745,41,63,151,0
19.05283671249234,744,42,63,151,0
19.060435300251566,743,43,63,151,0
19.065854131835025,743,42,64,151,0
19.083575624342156,742,43,64,151,0
19.088719637848538,742,43,63,152,0
19.091652436227054,742,42,64,152,0
19.102229466434324,742,41,65,152,0
19.104016313535084,741,42,65,152,0
19.122510914837456,741,41,66,152,0
19.138824711380718,740,42,66,152,0
19.192212234838927,740,41,67,152,0
19.209376637742057,740,41,66,153,0
19.230766621602278,740,40,67,153,0
19.270011131839507,739,41,67,153,0
19.273270412702168,739,40,68,153,0
19.286894159945845,739,40,67,154,0
19.302230000059172,738,41,67,154,0
19.330768482800124,738,40,68,154,0
19.354745237380833,737,41,68,154,0
19.39256951097364,736,42,68,154,0
19.400858134685627,736,42,67,155,0
19.41393278337746,735,43,67,155,0
19.427137267046653,734,44,67,155,0
19.428818785373416,734,44,66,156,0
19.430321013213593,733,45,66,156,0
19.43461691177354,732,46,66,156,0
19.44249011924019,731,47,66,156,0
19.449062537972928,731,47,65,157,0
19.459803025726,731,46,66,157,0
19.50365103027618,731,46,65,158,0
19.543919702905313,731,45,66,158,0
19.634198110003823,731,44,67,158,0
19.663863123170387,731,43,68,158,0
19.68090063236156,731,42,69,158,0
19.694803986739377,730,43,69,158,0
19.742586923560008,730,42,70,158,0
19.79580864165982,730,42,69,159,0
19.802875516490655,729,43,69,159,0
19.81870504804411,728,44,69,159,0
19.845649977038175,727,45,69,159,0
19.86334125354972,727,44,70,159,0
19.898033593096415,727,44,69,160,0
19.90587857393273,726,45,69,160,0
19.91040453931016,725,46,69,160,0
19.910567503266535,725,46,68,161,0
19.943755851852266,724,47,68,161,0
19.977385513248905,724,47,67,162,0
19.98683382829715,723,48,67,162,0
20.02413068311681,723,47,68,162,0
20.041156774387172,722,48,68,162,0
20.05431685585439,721,49,68,162,0
20.106049052360483,721,48,69,162,0
20.118794369458072,721,47,70,162,0
20.1313097843496,721,46,71,162,0
20.143119116692525,720,47,71,162,0
20.148106874406626,720,47,70,163,0
20.15425540895603,720,46,71,163,0
20.18896810683784,719,47,71,163,0
20.19735541913872,718,48,71,163,0
20.210776676267148,718,47,72,163,0
20.21378624269258,718,46,73,163,0
20.277560760255334,717,47,73,163,0
20.29384517424976,717,46,74,163,0
20.302617333277812,717,46,73,164,0
20.325025032109846,717,45,74,164,0
20.33078545051752,717,45,73,165,0
20.336568011195418,717,44,74,165,0
20.354574301987498,717,43,75,165,0
20.356191250094255,717,43,74,166,0
20.36686025607183,716,44,74,166,0
20.369303415815665,716,43,75,166,0
20.378280977855958,715,44,75,166,0
20.386120093998173,715,44,74,167,0
20.392152551587692,715,44,73,168,0
20.408839362085118,715,44,72,169,0
20.42159168178316,715,43,73,169,0
20.425047612007923,715,43,72,170,0
20.44423109152838,715,43,71,171,0
20.477344513826385,715,43,70,172,0
20.47931406039254,714,44,70,172,0
20.488834603765827,713,45,70,172,0
20.500696269777073,713,45,69,173,0
20.510072250254083,713,45,68,174,0
20.511251087614653,712,46,68,174,0
20.536566118347682,711,47,68,174,0
20.56007982039332,711,47,67,175,0
20.567777152522858,711,47,66,176,0
20.608826171899224,711,47,65,177,0
20.60992705217541,710,48,65,177,0
20.626423860112507,710,48,64,178,0
20.651671363461816,710,47,65,178,0
20.659169682535182,709,48,65,178,0
20.660946809278357,709,48,64,179,0
20.67707491634919,709,48,63,180,0
20.68170732988568,708,49,63,180,0
20.693282794209612,708,48,64,180,0
20.695998501938075,707,49,64,180,0
20.706755588002085,707,49,63,181,0
20.714720410254678,706,50,63,181,0
20.75065743110344,706,49,64,181,0
20.787986221876896,706,48,65,181,0
20.792962903459603,706,47,66,181,0
20.85354603733133,706,46,67,181,0
20.865583882102108,705,47,67,181,0
20.87981259671269,705,47,66,182,0
20.879916029857334,704,48,66,182,0
20.88272773752173,703,49,66,182,0
20.90722181181429,702,50,66,182,0
20.9140601539776,702,49,67,182,0
20.94360608013295,701,50,67,182,0
20.94878059786844,701,49,68,182,0
20.977331699455075,700,50,68,182,0
20.989799459431648,699,51,68,182,0
20.9966048765524,699,50,69,182,0
21.020942815166322,699,49,70,182,0
21.032792199740484,698,50,70,182,0
21.033186772958086,698,50,69,183,0
21.051786978637853,698,49,70,183,0
21.060766430275823,698,48,71,183,0
21.085915759061788,697,49,71,183,0
21.125359228827406,696,50,71,183,0
21.149127541659876,696,49,72,183,0
21.152417249558514,695,50,72,183,0
21.15533982376771,695,50,71,184,0
21.158578738280763,694,51,71,184,0
21.1658803088995,694,51,70,185,0
21.17349893864426,694,51,69,186,0
21.17489138108558,693,52,69,186,0
21.195132591117076,693,51,70,186,0
21.208599918067346,693,50,71,186,0
21.22774959061213,692,51,71,186,0
21.2650463416836,692,50,72,186,0
21.285519909438214,692,49,73,186,0
21.315803791783907,692,48,74,186,0
21.32593845363195,691,49,74,186,0
21.352750527829475,690,50,74,186,0
21.359742354246375,690,50,73,187,0
21.36154689155457,690,49,74,187,0
21.365651190475862,690,49,73,188,0
21.425731227412225,690,48,74,188,0
21.432726712262987,690,47,75,188,0
21.433576561973624,690,46,76,188,0
21.44724894097384,689,47,76,188,0
21.454301665157676,689,46,77,188,0
21.500710879081776,689,45,78,188,0
21.52170264029864,689,44,79,188,0
21.551005027711945,689,43,80,188,0
21.561561369826734,689,42,81,188,0
21.584958076248505,689,41,82,188,0
21.612359793685904,689,41,81,189,0
21.660237714158498,688,42,81,189,0
21.6607022942915,688,42,80,190,0
21.67059945429911,688,41,81,190,0
21.6710220898493,687,42,81,190,0
21.67639621150869,686,43,81,190,0
21.68687543761059,686,43,80,191,0
21.68862381403159,685,44,80,191,0
21.70970923180016,685,44,79,192,0
21.726667032752168,685,44,78,193,0
21.729531800880586,684,45,78,193,0
21.772881110243322,683,46,78,193,0
21.799578765384712,682,47,78,193,0
21.80305367922188,682,46,79,193,0
21.816185270164627,682,45,80,193,0
21.83267411368813,682,45,79,194,0
21.848045092028393,682,45,78,195,0
21.84812598467578,681,46,78,195,0
21.878019194467864,680,47,78,195,0
21.885501488188787,679,48,78,195,0
21.88657720593372,679,47,79,195,0
21.911851932214034,678,48,79,195,0
21.913094141328436,677,49,79,195,0
21.968396340078304,677,48,80,195,0
22.000857900693514,676,49,80,195,0
22.002507760913254,676,49,79,196,0
22.009079608711396,676,48,80,196,0
22.0114606945812,675,49,80,196,0
22.018813451440245,675,49,79,197,0
22.021432773748366,674,50,79,197,0
22.027710117564705,673,51,79,197,0
22.028007925392714,672,52,79,197,0
22.083659791850607,671,53,79,197,0
