t,S,E,I,R,D
13.672663568934993,620,108,125,147,0
13.675535701420753,619,109,125,147,0
13.68660877601821,619,108,126,147,0
13.690774203845638,618,109,126,147,0
13.7138766662017,618,109,125,148,0
13.718046731233317,617,110,125,148,0
13.718941089183865,617,109,126,148,0
13.72078026044273,617,109,125,149,0
13.722450666640867,617,108,126,149,0
13.724512724531749,616,109,126,149,0
13.728821517005477,616,109,125,150,0
13.73098160621177,615,110,125,150,0
13.744506911112225,615,109,126,150,0
13.745875215320687,615,108,127,150,0
13.767586185219473,615,108,126,151,0
13.7807735801515,614,109,126,151,0
13.782523114530948,614,109,125,152,0
13.783343491560045,613,110,125,152,0
13.799686032293849,612,111,125,152,0
13.800504093334299,612,110,126,152,0
13.802259238949336,611,111,126,152,0
13.802822248247395,611,110,127,152,0
13.804070799365723,611,109,128,152,0
13.805966938958644,610,110,128,152,0
13.806785582659252,610,110,127,153,0
13.809712126462816,610,110,126,154,0
13.810272060144133,610,109,127,154,0
13.842003106744457,610,109,126,155,0
13.848894538780948,609,110,126,155,0
13.852312606961824,609,109,127,155,0
13.865681486705274,608,110,127,155,0
13.865853113591806,607,111,127,155,0
13.871627997535082,606,112,127,155,0
13.885062999446266,606,111,128,155,0
13.890075427174441,606,110,129,155,0
13.892994110909868,606,109,130,155,0
13.897084870575926,605,110,130,155,0
13.910369221833763,605,110,129,156,0
13.92040089520903,605,109,130,156,0
13.933276523030372,605,108,131,156,0
13.935571752975816,605,107,132,156,0
13.93887076308657,604,108,132,156,0
13.940260067984998,603,109,132,156,0
13.941317712088546,603,108,133,156,0
13.948443090865755,602,109,133,156,0
13.976089680328037,602,108,134,156,0
13.981438704099094,602,107,135,156,0
14.003071305566401,602,106,136,156,0
14.005787498813369,602,105,137,156,0
14.007074959959315,601,106,137,156,0
14.013215446325978,600,107,137,156,0
14.017776585122103,600,107,136,157,0
14.022938358804788,599,108,136,157,0
14.030021619215965,599,107,137,157,0
14.036124972714921,598,108,137,157,0
14.037576066049313,597,109,137,157,0
14.04049470243434,596,110,137,157,0
14.040894697181022,595,111,137,157,0
14.050894463817563,594,112,137,157,0
14.055057328110436,593,113,137,157,0
14.058422962877346,593,112,138,157,0
14.06142419581399,592,113,138,157,0
14.06244708700799,592,112,139,157,0
14.071371998732094,592,111,140,157,0
14.073505368427496,592,111,139,158,0
14.074019986471729,591,112,139,158,0
14.086576282323998,591,111,140,158,0
14.093912960902927,591,110,141,158,0
14.108848480855158,590,111,141,158,0
14.109206172450817,589,112,141,158,0
14.113910166059894,589,111,142,158,0
14.114649217828745,588,112,142,158,0
14.12821653142429,587,113,142,158,0
14.151672843182588,586,114,142,158,0
14.157547690009302,586,113,143,158,0
14.16279037057888,585,114,143,158,0
14.167958993587735,584,115,143,158,0
14.176123713531823,583,116,143,158,0
14.178304945006179,583,116,142,159,0
14.182368799925284,582,117,142,159,0
14.189001228445862,582,116,143,159,0
14.19183105630305,582,115,144,159,0
14.205482463056638,582,115,143,160,0
14.21450190321857,582,115,142,161,0
14.216236852491537,582,115,141,162,0
14.226719319339466,581,116,141,162,0
14.22833206808404,580,117,141,162,0
14.22999215263302,579,118,141,162,0
14.236778935722203,579,117,142,162,0
14.24329493795468,579,117,141,163,0
14.244036343093036,578,118,141,163,0
14.255439938350685,577,119,141,163,0
14.259203461814721,577,118,142,163,0
14.262837614943491,576,119,142,163,0
14.27141092651957,576,119,141,164,0
14.273720549266413,576,118,142,164,0
14.27449214512082,575,119,142,164,0
14.280155336931424,574,120,142,164,0
14.287322316427025,573,121,142,164,0
14.287532989569128,573,121,141,165,0
14.298231826939428,573,121,140,166,0
14.300280911669045,573,120,141,166,0
14.305459895044507,573,120,140,167,0
14.313598366268698,572,121,140,167,0
14.315692815213445,571,122,140,167,0
14.324324378152822,571,121,141,167,0
14.324451688852827,570,122,141,167,0
14.330615417661384,570,121,142,167,0
14.334319771151463,570,120,143,167,0
14.356120430966676,570,119,144,167,0
14.363434390255142,569,120,144,167,0
14.3651265558987,569,119,145,167,0
14.37296339813854,568,120,145,167,0
14.390419150641192,568,119,146,167,0
14.401886963652041,568,118,147,167,0
14.403024599272644,567,119,147,167,0
14.4038073485546,567,118,148,167,0
14.405286543860255,567,117,149,167,0
14.411231223563775,567,116,150,167,0
14.414841243943872,566,117,150,167,0
14.421468230340796,566,116,151,167,0
14.433206408287878,566,115,152,167,0
14.44003378124728,566,115,151,168,0
14.441065992219798,566,115,150,169,0
14.446980507005671,565,116,150,169,0
14.451358063843903,564,117,150,169,0
14.452519998405332,563,118,150,169,0
14.462615061045886,563,118,149,170,0
14.464975003822788,563,117,150,170,0
14.472622660118581,563,116,151,170,0
14.481920588872342,563,116,150,171,0
14.482387786713746,563,115,151,171,0
14.491070087383195,562,116,151,171,0
14.497270968136542,561,117,151,171,0
14.502452932222832,560,118,151,171,0
14.503903311615751,559,119,151,171,0
14.506545424074478,559,119,150,172,0
14.514573731713927,558,120,150,172,0
14.52864450817596,558,120,149,173,0
14.554607728523795,557,121,149,173,0
14.559481472409326,557,121,148,174,0
14.562769452305078,557,120,149,174,0
14.564489985626004,556,121,149,174,0
14.575577888196106,555,122,149,174,0
14.576099284066006,555,121,150,174,0
14.577295448172206,554,122,150,174,0
14.588236232121684,554,122,149,175,0
14.590590157643344,554,121,150,175,0
14.592387107880066,554,120,151,175,0
14.593145073594544,554,120,150,176,0
14.594836362065436,553,121,150,176,0
14.595868712531258,553,120,151,176,0
14.602618803433394,553,119,152,176,0
14.605274485831778,553,119,151,177,0
14.608977202619435,553,118,152,177,0
14.61315620905807,553,117,153,177,0
14.621841741050202,552,118,153,177,0
14.622355544092748,551,119,153,177,0
14.644842457855363,551,118,154,177,0
14.648789326861415,550,119,154,177,0
14.652912344199326,550,119,153,178,0
14.654125298283825,549,120,153,178,0
14.655120747299158,548,121,153,178,0
14.662806278791377,548,121,152,179,0
14.675668763865287,548,120,153,179,0
14.676149724975705,548,120,152,180,0
14.68137746889001,547,121,152,180,0
14.686535375318083,547,121,151,181,0
14.691237983793442,547,120,152,181,0
14.700672796594425,546,121,152,181,0
14.704765752049534,546,120,153,181,0
14.705972371025918,545,121,153,181,0
14.710120624874083,545,121,152,182,0
14.71154000281781,544,122,152,182,0
14.719987024602469,544,121,153,182,0
14.720001685685775,544,121,152,183,0
14.725855034517982,543,122,152,183,0
14.728835984939607,543,121,153,183,0
14.730455163468854,542,122,153,183,0
14.73281483759655,541,123,153,183,0
14.733470147130967,541,122,154,183,0
14.749912122090583,540,123,154,183,0
14.754407642028633,539,124,154,183,0
14.756887526834676,539,123,155,183,0
14.768399764636452,539,122,156,183,0
14.77279718099934,538,123,156,183,0
14.773058015077996,538,123,155,184,0
14.773220529954397,537,124,155,184,0
14.777136427875227,537,123,156,184,0
14.806351599490606,536,124,156,184,0
14.81696540189503,535,125,156,184,0
14.819705537465428,535,124,157,184,0
14.82022105841175,534,125,157,184,0
14.822768975763482,533,126,157,184,0
14.832034036617394,533,125,158,184,0
14.834761882386713,532,126,158,184,0
14.839468614696228,532,126,157,185,0
14.840910651394287,532,126,156,186,0
14.841701249984723,532,125,157,186,0
14.843021968212039,532,125,156,187,0
14.853224639662539,531,126,156,187,0
14.871777016938342,531,126,155,188,0
14.87565588945501,531,126,154,189,0
14.877002005593596,531,125,155,189,0
14.88078725168538,531,124,156,189,0
14.889272893002651,530,125,156,189,0
14.89030208937722,530,125,155,190,0
14.892634453111315,529,126,155,190,0
14.901241633330804,529,126,154,191,0
14.90186883861654,529,126,153,192,0
14.90490026885844,529,125,154,192,0
14.911590479289822,528,126,154,192,0
14.914310645381676,528,125,155,192,0
14.915178062946707,528,124,156,192,0
14.916408833247218,528,123,157,192,0
14.929766747998816,528,122,158,192,0
14.930385601614152,528,122,157,193,0
14.935385284552403,527,123,157,193,0
14.939005323404064,527,122,158,193,0
14.940400318052104,527,122,157,194,0
14.940792568764952,527,122,156,195,0
14.941972452723359,527,121,157,195,0
14.946270970350197,526,122,157,195,0
14.948857803154015,526,121,158,195,0
14.95004704139102,526,121,157,196,0
14.9574451178784,526,121,156,197,0
14.963034402677021,526,120,157,197,0
14.966659224927408,526,120,156,198,0
14.967046293899879,525,121,156,198,0
14.968056242715242,525,121,155,199,0
14.972026318961996,525,121,154,200,0
14.975858719152079,525,120,155,200,0
14.97629837095849,525,119,156,200,0
14.97754188713488,525,118,157,200,0
14.979984184699886,524,119,157,200,0
14.981922593524319,524,118,158,200,0
14.985020372648421,523,119,158,200,0
15.003171955116148,522,120,158,200,0
15.003902099451192,522,120,157,201,0
15.005579977405295,521,121,157,201,0
15.008199510211458,521,120,158,201,0
15.01736277548704,521,119,159,201,0
15.017433127971975,520,120,159,201,0
15.019696063793937,519,121,159,201,0
15.032744247274913,519,121,158,202,0
15.0489400649606,519,120,159,202,0
15.052454159187514,519,119,160,202,0
15.058757828776391,519,118,161,202,0
15.05930920697521,519,118,160,203,0
15.060924563442537,519,117,161,203,0
15.073631578439802,519,116,162,203,0
15.085409428187434,519,115,163,203,0
15.086873811197869,519,114,164,203,0
15.093732151799703,519,113,165,203,0
15.09495961038693,519,113,164,204,0
15.095968316054478,519,112,165,204,0
15.11393786773774,518,113,165,204,0
15.117941499419999,518,112,166,204,0
15.122354846454243,517,113,166,204,0
15.12450693657564,517,112,167,204,0
15.133419821983816,516,113,167,204,0
15.136893185444295,516,112,168,204,0
15.138016752674535,515,113,168,204,0
15.139419824575796,515,112,169,204,0
15.139920357447533,515,111,170,204,0
15.149733072583052,515,110,171,204,0
15.151658869339315,515,110,170,205,0
15.152685534669187,515,109,171,205,0
15.154850553922842,514,110,171,205,0
15.157503456539192,514,110,170,206,0
15.175211247068452,514,110,169,207,0
15.175479402773783,514,109,170,207,0
15.178697165612379,513,110,170,207,0
15.183688476978395,513,110,169,208,0
15.18456140149077,512,111,169,208,0
15.191641758848485,511,112,169,208,0
15.199987129197742,510,113,169,208,0
15.209241740964751,509,114,169,208,0
15.21025470076676,508,115,169,208,0
15.213312469451214,507,116,169,208,0
15.224919811599781,507,115,170,208,0
15.228664844697436,507,114,171,208,0
15.229948293042973,506,115,171,208,0
15.230741681121877,506,114,172,208,0
15.232068017495317,505,115,172,208,0
15.241815605264199,505,114,173,208,0
15.264515242348672,505,114,172,209,0
15.269044756340568,504,115,172,209,0
15.288588965941386,504,114,173,209,0
15.292869639090947,504,114,172,210,0
15.306620638697943,503,115,172,210,0
15.30951397963165,503,115,171,211,0
15.311194057234037,503,114,172,211,0
15.311591098977518,503,114,171,212,0
15.31191128654449,502,115,171,212,0
15.312399839753812,501,116,171,212,0
15.322191449535309,501,115,172,212,0
15.334629586538124,501,114,173,212,0
15.339540139161814,500,115,173,212,0
15.346219187108147,499,116,173,212,0
15.371052110319685,499,115,174,212,0
15.376835263787594,498,116,174,212,0
15.379958308475182,498,115,175,212,0
15.387442515138803,498,114,176,212,0
15.392911213449938,498,113,177,212,0
15.39554516987502,497,114,177,212,0
15.422962556152157,497,113,178,212,0
15.440631471122945,497,113,177,213,0
15.440765023799331,497,113,176,214,0
15.44392830136187,497,113,175,215,0
15.461691060119758,497,113,174,216,0
15.46977234713677,496,114,174,216,0
15.477077335539388,495,115,174,216,0
15.478320616468096,494,116,174,216,0
15.48751926518586,493,117,174,216,0
15.491716532066564,493,116,175,216,0
15.493351437509663,493,116,174,217,0
15.497958449076393,493,116,173,218,0
15.49879192369267,493,115,174,218,0
15.50438610006351,492,116,174,218,0
15.517648998711378,492,115,175,218,0
15.519772179808335,492,115,174,219,0
15.523671431292538,492,114,175,219,0
15.529564135930404,491,115,175,219,0
15.530196581712957,491,114,176,219,0
15.53089671916595,490,115,176,219,0
15.538443742514438,489,116,176,219,0
15.55182921265595,489,115,177,219,0
15.554518741411938,489,114,178,219,0
15.555165574603874,489,114,177,220,0
15.556206441665424,489,113,178,220,0
15.563342219198336,489,112,179,220,0
15.568931391642538,489,112,178,221,0
15.5709174084847,488,113,178,221,0
15.572329445046856,488,113,177,222,0
15.582559872135768,488,112,178,222,0
15.58394740461262,487,113,178,222,0
15.59911759617686,486,114,178,222,0
15.602176802295059,486,114,177,223,0
15.604237745417658,486,113,178,223,0
15.61032568449801,486,113,177,224,0
15.625876599545098,486,112,178,224,0
15.6325018651972,486,112,177,225,0
15.649273693651653,486,111,178,225,0
15.653655545016296,486,111,177,226,0
15.654868038655348,485,112,177,226,0
15.656813012406381,485,112,176,227,0
15.658295895309346,484,113,176,227,0
15.66956741516447,483,114,176,227,0
15.673818707604074,483,113,177,227,0
15.67457906738417,483,112,178,227,0
15.679927158907688,482,113,178,227,0
15.683809657853379,482,112,179,227,0
15.683964136607495,482,111,180,227,0
15.692124310002104,482,110,181,227,0
15.692268194321407,482,109,182,227,0
15.694762113892537,481,110,182,227,0
15.697988504607595,480,111,182,227,0
15.702417779267595,479,112,182,227,0
15.706985276608785,478,113,182,227,0
15.709561507863006,478,112,183,227,0
15.71042433369171,478,111,184,227,0
15.716758709820237,478,110,185,227,0
15.724998968781037,478,110,184,228,0
15.7324992477743,478,110,183,229,0
15.734972721337114,478,109,184,229,0
15.759913332930042,478,108,185,229,0
15.76011996313689,478,107,186,229,0
15.766020874842027,478,106,187,229,0
15.769066624832906,478,105,188,229,0
15.778267162355986,477,106,188,229,0
15.78015375370724,477,105,189,229,0
15.787915589513608,476,106,189,229,0
15.792111652205406,476,106,188,230,0
15.801674246614933,476,105,189,230,0
15.803883412287997,475,106,189,230,0
15.819042170274443,475,106,188,231,0
15.81932423438594,475,105,189,231,0
15.820391771650543,475,105,188,232,0
15.836432600614545,475,104,189,232,0
15.842181603907822,475,104,188,233,0
15.844330576810734,475,103,189,233,0
15.845409349699542,475,102,190,233,0
15.853399689607212,475,102,189,234,0
15.855254745546397,474,103,189,234,0
15.855480498831934,474,103,188,235,0
15.857500510632704,473,104,188,235,0
15.859555384496941,473,104,187,236,0
15.86567916519111,473,103,188,236,0
15.86937662375047,472,104,188,236,0
15.871557823251006,472,103,189,236,0
15.886258447866728,471,104,189,236,0
15.8864713160017,470,105,189,236,0
15.90015776347785,470,105,188,237,0
15.907761536394485,469,106,188,237,0
15.90956240508678,468,107,188,237,0
15.913548471107969,468,107,187,238,0
15.917874714692582,467,108,187,238,0
15.929758396607419,467,108,186,239,0
15.931472568319126,467,108,185,240,0
15.93280822262982,466,109,185,240,0
15.940803319005454,466,108,186,240,0
15.950072108233712,465,109,186,240,0
15.951747214160356,464,110,186,240,0
15.952467244498564,463,111,186,240,0
15.961752126321592,462,112,186,240,0
15.998407121401266,462,111,187,240,0
16.00008760018442,461,112,187,240,0
16.00140594768036,460,113,187,240,0
16.003150035091117,460,112,188,240,0
16.00748065557383,460,112,187,241,0
16.020080414627564,460,111,188,241,0
16.02882937557116,460,111,187,242,0
16.029118924119782,459,112,187,242,0
16.032295635568094,459,112,186,243,0
16.034099282095223,459,111,187,243,0
16.037617080308337,459,110,188,243,0
16.044907714725404,459,110,187,244,0
16.061370075335663,459,110,186,245,0
16.061935283650744,459,110,185,246,0
16.082452286120212,459,109,186,246,0
16.086476175631876,459,108,187,246,0
16.113651279762745,458,109,187,246,0
16.120116703168083,458,108,188,246,0
16.130502231383307,457,109,188,246,0
16.141884527728617,457,109,187,247,0
16.14778569306295,456,110,187,247,0
16.147823299606667,455,111,187,247,0
16.158591438083615,455,110,188,247,0
16.159865028940278,455,109,189,247,0
16.163759380584075,455,108,190,247,0
16.170306862020663,455,107,191,247,0
16.178590263458045,455,106,192,247,0
16.191910873413228,455,106,191,248,0
16.193638970502285,454,107,191,248,0
16.19520694371041,454,107,190,249,0
16.196082739009857,453,108,190,249,0
16.208392035004934,453,107,191,249,0
16.21055246942928,452,108,191,249,0
16.21628081704671,452,108,190,250,0
16.21835203115486,452,108,189,251,0
16.22448399714783,452,108,188,252,0
16.22475578216522,452,108,187,253,0
16.22664849733315,452,107,188,253,0
16.241119018332302,451,108,188,253,0
16.241320851604076,450,109,188,253,0
16.25045935168485,449,110,188,253,0
16.251224110423394,448,111,188,253,0
16.251951190046437,447,112,188,253,0
16.253460678229516,447,111,189,253,0
16.263193474814766,446,112,189,253,0
16.272234874622363,446,112,188,254,0
16.27456982720239,445,113,188,254,0
16.27540747395477,444,114,188,254,0
16.276355156373334,443,115,188,254,0
16.279307892596467,443,115,187,255,0
16.27980035091072,442,116,187,255,0
16.286857165969845,442,115,188,255,0
16.288177381703917,442,115,187,256,0
16.30085159861678,442,114,188,256,0
16.302026996579514,441,115,188,256,0
16.316109712577077,441,114,189,256,0
16.319371365179553,440,115,189,256,0
16.329394070416758,439,116,189,256,0
16.3329635928274,439,115,190,256,0
16.33855469407883,439,114,191,256,0
16.339367740827985,439,113,192,256,0
16.3434558016445,439,113,191,257,0
16.348344963837558,439,112,192,257,0
16.352334783881446,439,111,193,257,0
16.36114009837612,439,111,192,258,0
16.38138762363481,438,112,192,258,0
16.385224127138986,438,112,191,259,0
16.389718219498945,438,112,190,260,0
16.39190748362623,437,113,190,260,0
16.400019679929148,437,112,191,260,0
16.400138157274196,436,113,191,260,0
16.40037816857116,436,112,192,260,0
16.40040588139162,435,113,192,260,0
16.401312295910625,434,114,192,260,0
16.40333000745243,433,115,192,260,0
16.407472632112153,433,115,191,261,0
16.4130378153033,433,115,190,262,0
16.417928224112202,433,114,191,262,0
16.419038871998787,433,113,192,262,0
16.427626130096524,433,112,193,262,0
16.433851237772775,433,111,194,262,0
16.43984205715186,432,112,194,262,0
16.44267097901886,431,113,194,262,0
16.445559010968978,431,113,193,263,0
16.457720702680795,431,112,194,263,0
16.46013060469648,431,112,193,264,0
16.468639877084062,431,112,192,265,0
16.474225733626252,431,111,193,265,0
16.47473600882338,431,110,194,265,0
16.475600880951593,431,110,193,266,0
16.47796139035738,430,111,193,266,0
16.4795902042262,429,112,193,266,0
16.48795088730698,429,112,192,267,0
16.488599843589192,428,113,192,267,0
16.48895354133887,427,114,192,267,0
16.51441449021969,427,114,191,268,0
16.51459990851695,426,115,191,268,0
16.519021133225234,425,116,191,268,0
16.519799844223208,425,116,190,269,0
16.530290639830255,424,117,190,269,0
16.534169626857807,423,118,190,269,0
16.541133986325992,422,119,190,269,0
16.5436942780495,421,120,190,269,0
16.548408211238396,421,120,189,270,0
16.55339498340895,420,121,189,270,0
16.556015617027516,420,120,190,270,0
16.5648068049522,420,119,191,270,0
16.57117290690252,420,118,192,270,0
16.574969365308075,420,118,191,271,0
16.57760984314992,419,119,191,271,0
16.579121831679895,419,118,192,271,0
16.5791602329808,418,119,192,271,0
16.582234439114256,417,120,192,271,0
16.602483590151877,416,121,192,271,0
16.604193450549047,416,120,193,271,0
16.620409383564017,415,121,193,271,0
16.622349630341848,414,122,193,271,0
16.625248486528754,413,123,193,271,0
16.626238247411372,412,124,193,271,0
16.633061974985,412,124,192,272,0
16.64008573197541,412,123,193,272,0
16.65178910709027,412,123,192,273,0
16.656745563042854,412,123,191,274,0
16.662982076852515,411,124,191,274,0
16.665176116999604,411,124,190,275,0
16.676529993460633,411,123,191,275,0
16.682730954170506,411,123,190,276,0
16.689451093879118,411,123,189,277,0
16.71003771293099,411,123,188,278,0
16.710206891029564,411,122,189,278,0
16.7207969046375,411,122,188,279,0
16.722783352570552,411,122,187,280,0
16.723663206801344,410,123,187,280,0
16.731785496653313,409,124,187,280,0
16.735130346819975,409,123,188,280,0
16.736217746005003,409,123,187,281,0
16.751816290109772,409,123,186,282,0
16.7559878128232,409,122,187,282,0
16.76582964612533,408,123,187,282,0
16.766720918486325,408,122,188,282,0
16.77310658130066,408,122,187,283,0
16.78321735379386,407,123,187,283,0
16.78347038622882,407,123,186,284,0
16.788397054424472,406,124,186,284,0
16.801855133298147,405,125,186,284,0
16.805811299040972,405,124,187,284,0
16.806477832711945,405,124,186,285,0
16.80672989188813,405,123,187,285,0
16.80889820036675,405,123,186,286,0
16.811888399143708,405,122,187,286,0
16.812371882301388,405,121,188,286,0
16.81324504322214,404,122,188,286,0
16.823328085623107,404,121,189,286,0
16.829629439547137,404,121,188,287,0
16.833311162342866,404,121,187,288,0
16.836976272446233,404,121,186,289,0
16.848748851014882,404,120,187,289,0
16.86155210210433,404,119,188,289,0
16.865806003019117,404,118,189,289,0
16.866899669147305,403,119,189,289,0
16.87169100269623,403,118,190,289,0
16.87578601670549,403,117,191,289,0
16.87583933164868,403,116,192,289,0
16.87726331921464,402,117,192,289,0
16.88081942444154,401,118,192,289,0
16.882187612733087,401,118,191,290,0
16.895339160250078,401,117,192,290,0
16.923351064011833,401,116,193,290,0
16.93657135962419,400,117,193,290,0
16.940732022380068,400,117,192,291,0
16.94250353447815,400,116,193,291,0
16.963934309720845,400,116,192,292,0
16.967904959654806,400,115,193,292,0
16.971061474674965,399,116,193,292,0
16.973939284619828,399,115,194,292,0
16.9813431808836,399,115,193,293,0
16.98571198315757,399,115,192,294,0
16.988207144519475,399,114,193,294,0
16.994115593908248,399,114,192,295,0
17.024816005589148,399,114,191,296,0
17.028133277930564,398,115,191,296,0
17.03126628410945,398,114,192,296,0
17.032630594402722,397,115,192,296,0
17.033546755399534,397,115,191,297,0
17.039101704815504,397,115,190,298,0
17.049967178279577,396,116,190,298,0
17.052630155621426,396,115,191,298,0
17.059215266508215,396,114,192,298,0
17.064980705230354,395,115,192,298,0
17.065983906299476,395,114,193,298,0
17.075011954829677,394,115,193,298,0
17.0816290711004,394,115,192,299,0
17.083286002058458,393,116,192,299,0
17.08426923711852,393,115,193,299,0
17.086409225761933,393,115,192,300,0
17.086923041120702,392,116,192,300,0
17.094018111734027,392,116,191,301,0
17.09695226126711,391,117,191,301,0
17.10177183678902,391,117,190,302,0
17.10868858015317,391,117,189,303,0
17.108822124633374,391,116,190,303,0
17.111195244542536,390,117,190,303,0
17.112029492621417,390,116,191,303,0
17.115468931106907,389,117,191,303,0
17.120203600840927,389,116,192,303,0
17.12170612417359,389,116,191,304,0
17.1251945143058,389,116,190,305,0
17.129758123316325,389,116,189,306,0
17.131907955895436,388,117,189,306,0
17.161214148629096,388,116,190,306,0
17.16205652631598,387,117,190,306,0
17.172662882871784,387,116,191,306,0
17.179410069275754,387,116,190,307,0
17.187291864005402,387,115,191,307,0
17.188681348775646,387,115,190,308,0
17.202836243302286,387,114,191,308,0
17.209322502928792,387,114,190,309,0
17.21555901369958,387,113,191,309,0
17.23515980226994,386,114,191,309,0
17.236427910777063,385,115,191,309,0
17.238959663011435,385,115,190,310,0
17.244805931772117,384,116,190,310,0
17.256472790708912,383,117,190,310,0
17.257870568838072,383,117,189,311,0
17.262160854840804,383,116,190,311,0
17.266480328284604,383,116,189,312,0
17.27831137097134,382,117,189,312,0
17.29629384955675,382,117,188,313,0
17.314599175123195,382,116,189,313,0
17.32319949537888,381,117,189,313,0
17.32371267818284,381,117,188,314,0
17.331533208870958,381,117,187,315,0
17.334920295348677,380,118,187,315,0
17.351047987434328,380,118,186,316,0
17.352869381179772,380,117,187,316,0
17.36362550394709,379,118,187,316,0
17.370880481692318,379,117,188,316,0
17.38211008871281,379,117,187,317,0
17.39188371876717,379,116,188,317,0
17.39314403103574,379,115,189,317,0
17.398151372724037,379,115,188,318,0
17.402817640178515,379,115,187,319,0
17.41258241557756,379,114,188,319,0
17.418428046124962,378,115,188,319,0
17.41864867295012,377,116,188,319,0
17.437929383168235,376,117,188,319,0
17.44485124514008,375,118,188,319,0
17.445527970672174,374,119,188,319,0
17.447636100113073,374,118,189,319,0
17.451668478910392,374,117,190,319,0
17.452622612554922,374,116,191,319,0
17.471318449394644,374,115,192,319,0
17.4733343520079,374,114,193,319,0
17.474968446389866,374,114,192,320,0
17.480862901364866,373,115,192,320,0
17.48409936926626,373,114,193,320,0
17.490288294113867,373,113,194,320,0
17.49460285733164,372,114,194,320,0
17.50090925298689,372,113,195,320,0
17.510651235801912,372,112,196,320,0
17.514152392225803,372,112,195,321,0
17.51538888548673,372,111,196,321,0
17.52606236473417,372,110,197,321,0
17.52697247898787,372,109,198,321,0
17.52748661785508,371,110,198,321,0
17.534169103404807,371,110,197,322,0
17.536376018336824,370,111,197,322,0
17.538099266224197,369,112,197,322,0
17.543964831269037,369,112,196,323,0
17.545860104680166,369,111,197,323,0
17.5507280802999,368,112,197,323,0
17.552585822766396,368,111,198,323,0
17.557006446108744,368,111,197,324,0
17.558843273500155,368,110,198,324,0
17.569468250119442,368,109,199,324,0
17.570573443388895,368,108,200,324,0
17.574238268033255,367,109,200,324,0
17.584255843881692,367,108,201,324,0
17.586896068285636,366,109,201,324,0
17.595197562525488,365,110,201,324,0
17.601299252896872,364,111,201,324,0
17.604868326158815,364,111,200,325,0
17.630057652244403,364,110,201,325,0
17.643226843130464,363,111,201,325,0
17.64744795901707,363,111,200,326,0
17.654190070384864,363,110,201,326,0
17.661722347861062,362,111,201,326,0
17.684825906702677,362,111,200,327,0
17.68817680929636,361,112,200,327,0
17.71125365500016,361,111,201,327,0
17.71652710520161,361,111,200,328,0
17.723138724740924,361,111,199,329,0
17.728741791046723,360,112,199,329,0
17.732546885447235,359,113,199,329,0
17.75118788951493,358,114,199,329,0
17.751399757802822,358,114,198,330,0
17.75193219851176,358,113,199,330,0
17.753915384155714,357,114,199,330,0
17.767704461757766,357,114,198,331,0
17.769396206105604,356,115,198,331,0
17.773132135714647,356,115,197,332,0
17.791437613248572,355,116,197,332,0
17.792042129226033,354,117,197,332,0
17.79283941699982,353,118,197,332,0
17.79653751604278,352,119,197,332,0
17.809799064419753,352,118,198,332,0
17.830068970147654,352,117,199,332,0
17.849695096778586,352,117,198,333,0
17.85273905423794,351,118,198,333,0
17.866873690860565,350,119,198,333,0
17.867181294362172,350,118,199,333,0
17.87178648841723,350,117,200,333,0
17.898972102621197,349,118,200,333,0
17.910406037649874,349,117,201,333,0
17.94155330905732,348,118,201,333,0
17.942452762096423,347,119,201,333,0
17.94865265836827,347,118,202,333,0
17.955393600841006,347,117,203,333,0
17.97042435853832,346,118,203,333,0
17.975114698513444,346,118,202,334,0
17.985063352830984,345,119,202,334,0
17.98886862288077,345,119,201,335,0
18.001545968420917,345,119,200,336,0
18.004804516308084,344,120,200,336,0
18.007250995888004,344,119,201,336,0
18.021468727400546,343,120,201,336,0
18.027322877181945,342,121,201,336,0
18.04225746157243,342,120,202,336,0
18.04233253763617,342,119,203,336,0
18.049448497011042,341,120,203,336,0
18.053555258184495,340,121,203,336,0
18.060147280036283,340,120,204,336,0
18.06886663020765,340,120,203,337,0
18.079527114403742,340,119,204,337,0
18.0807820267005,339,120,204,337,0
18.086340185822525,339,119,205,337,0
18.091140628379875,339,118,206,337,0
18.0952697781014,339,117,207,337,0
18.110395282829177,339,116,208,337,0
18.12131200085405,338,117,208,337,0
18.13376238296013,338,116,209,337,0
18.13417028707989,338,116,208,338,0
18.140832431642348,338,116,207,339,0
18.14191313655266,337,117,207,339,0
18.143250940423524,336,118,207,339,0
18.144524007757955,336,117,208,339,0
18.146572274345765,335,118,208,339,0
18.148117368677926,335,117,209,339,0
18.149946212046938,335,116,210,339,0
18.156184014762882,335,115,211,339,0
18.166656008787072,334,116,211,339,0
18.182564817900705,334,116,210,340,0
18.2045107510884,334,115,211,340,0
18.205573515464515,334,114,212,340,0
18.211486472230185,334,114,211,341,0
18.213805586656235,334,114,210,342,0
18.21439123826269,333,115,210,342,0
18.215739116589752,332,116,210,342,0
18.217309743530674,332,116,209,343,0
18.217979272266987,332,115,210,343,0
18.221781759439942,331,116,210,343,0
18.225587088227947,330,117,210,343,0
18.22969127222268,329,118,210,343,0
18.234314046097754,328,119,210,343,0
18.248102636450522,327,120,210,343,0
18.24946856662912,327,119,211,343,0
18.268160305160084,326,120,211,343,0
18.271103746398744,325,121,211,343,0
18.273525801120083,324,122,211,343,0
18.27530528698839,324,122,210,344,0
18.285763414912648,324,121,211,344,0
