t,S,E,I,R,D
6.969924979122219,947,11,17,25,0
7.054784560940569,947,10,18,25,0
7.0632516962830545,947,10,17,26,0
7.163456272853937,947,10,16,27,0
7.242484727094379,946,11,16,27,0
7.291687078447585,946,10,17,27,0
7.303686138260325,946,9,18,27,0
7.337466190209011,946,9,17,28,0
7.407703899520192,946,8,18,28,0
7.4246904018178395,946,7,19,28,0
7.524445439361649,946,7,18,29,0
7.538918517090203,945,8,18,29,0
7.857291984374835,945,7,19,29,0
7.986738819597696,944,8,19,29,0
7.9931004094723805,943,9,19,29,0
7.993983192367704,943,8,20,29,0
8.130653402496126,942,9,20,29,0
8.234911373571553,942,9,19,30,0
8.284035802626793,942,9,18,31,0
8.378181165184278,941,10,18,31,0
8.46320607017702,941,10,17,32,0
8.491437134531463,940,11,17,32,0
8.507866212083837,940,10,18,32,0
8.540627666653132,940,9,19,32,0
8.547118183784335,940,9,18,33,0
8.611743135574269,940,9,17,34,0
8.73644924141804,939,10,17,34,0
8.743954920398929,938,11,17,34,0
8.823221135159422,938,10,18,34,0
8.922746051645436,937,11,18,34,0
8.962173650738142,936,12,18,34,0
9.032088051921754,936,11,19,34,0
9.03418453983067,935,12,19,34,0
9.049027091512185,934,13,19,34,0
9.06202652243017,933,14,19,34,0
9.107352927753091,933,14,18,35,0
9.116556246730338,932,15,18,35,0
9.171105149523658,932,15,17,36,0
9.355340027364313,932,14,18,36,0
9.369928602691338,931,15,18,36,0
9.444222483618246,931,15,17,37,0
9.450733214685124,930,16,17,37,0
9.47933136679745,930,16,16,38,0
9.5548978996227,929,17,16,38,0
9.557840180209388,929,16,17,38,0
9.600644459384329,929,15,18,38,0
9.640800413190652,928,16,18,38,0
9.769673383712039,928,15,19,38,0
9.783811581997444,928,14,20,38,0
9.793004828001555,928,13,21,38,0
9.846502393441716,928,12,22,38,0
9.899108499670719,927,13,22,38,0
10.01575739816521,927,12,23,38,0
10.092118699578897,927,11,24,38,0
10.159900244141152,927,11,23,39,0
10.249792405149261,927,11,22,40,0
10.343862332918622,927,11,21,41,0
10.44140265744593,926,12,21,41,0
10.568589977830433,926,12,20,42,0
10.589167326242931,926,11,21,42,0
10.591819825923155,926,11,20,43,0
10.630223053618103,926,11,19,44,0
10.71102300401297,925,12,19,44,0
10.792793178265805,924,13,19,44,0
10.808013129708906,924,12,20,44,0
10.911110787995781,924,11,21,44,0
10.917598058659555,924,10,22,44,0
11.162638814154889,923,11,22,44,0
11.19752113103938,923,11,21,45,0
11.430500070573432,922,12,21,45,0
11.456458594832746,921,13,21,45,0
11.45779210013409,921,13,20,46,0
11.531347946247891,921,12,21,46,0
11.56022848290425,921,11,22,46,0
11.595976076374303,921,11,21,47,0
11.598899417466958,921,10,22,47,0
11.601790672793912,921,9,23,47,0
11.636665904043376,921,9,22,48,0
11.724353356619723,921,9,21,49,0
11.746120015408561,921,8,22,49,0
11.866576446433822,921,7,23,49,0
11.942521076273637,921,7,22,50,0
11.964888906652426,921,7,21,51,0
11.997333861998738,920,8,21,51,0
12.029815287128146,919,9,21,51,0
12.035088043545043,918,10,21,51,0
12.075056537016607,918,10,20,52,0
12.087808828380865,918,10,19,53,0
12.16450507354783,917,11,19,53,0
12.175249105337393,916,12,19,53,0
12.254165985530411,915,13,19,53,0
12.388471421359254,914,14,19,53,0
12.448004647745226,914,14,18,54,0
12.525086468267778,914,14,17,55,0
12.539762772010391,914,13,18,55,0
12.539874190737917,914,12,19,55,0
12.54243282880143,914,11,20,55,0
12.584920658127901,913,12,20,55,0
12.708972551298812,913,12,19,56,0
12.74138370496101,913,11,20,56,0
12.745070981859989,913,10,21,56,0
12.756752848475944,912,11,21,56,0
12.822162134219216,912,11,20,57,0
12.888907528920942,912,10,21,57,0
12.922142886232685,912,9,22,57,0
12.995081810064686,912,9,21,58,0
13.115571277562669,911,10,21,58,0
13.190036004813544,911,10,20,59,0
13.253400595301294,911,10,19,60,0
13.347600252794551,911,10,18,61,0
13.372785501823676,910,11,18,61,0
13.392354846602684,909,12,18,61,0
13.525596705617017,909,11,19,61,0
13.60376392341162,909,11,18,62,0
13.690391130173786,908,12,18,62,0
13.784282554508842,908,12,17,63,0
13.82613080687793,908,11,18,63,0
13.833603034735495,908,10,19,63,0
13.88992008955548,907,11,19,63,0
13.954351114748183,907,10,20,63,0
14.085365395410959,906,11,20,63,0
14.142786094941668,906,10,21,63,0
14.215423008585892,905,11,21,63,0
14.241555585602876,905,10,22,63,0
14.443073759809431,904,11,22,63,0
14.478715241859522,904,11,21,64,0
14.516865414052953,904,11,20,65,0
14.959809561277496,904,10,21,65,0
15.040193294872843,903,11,21,65,0
15.072326281757203,902,12,21,65,0
15.087537253187515,902,11,22,65,0
15.104005709576878,902,11,21,66,0
15.136420253661516,902,10,22,66,0
15.18539723158165,902,9,23,66,0
15.202751684225957,902,9,22,67,0
15.254950626292786,901,10,22,67,0
15.565540416730279,901,9,23,67,0
15.641317067673391,900,10,23,67,0
15.655830031263736,900,9,24,67,0
15.737192579784528,900,9,23,68,0
15.876131686253247,900,9,22,69,0
16.23305579940364,899,10,22,69,0
16.35424124574483,899,10,21,70,0
16.424613264292823,898,11,21,70,0
16.487902880321187,897,12,21,70,0
16.53459751911329,897,12,20,71,0
16.53801830680061,896,13,20,71,0
16.60909513095955,895,14,20,71,0
16.657822388195555,894,15,20,71,0
16.727532782648186,894,15,19,72,0
16.772919249866693,893,16,19,72,0
16.80544472783932,893,15,20,72,0
16.82093486169715,893,14,21,72,0
16.931692838085468,892,15,21,72,0
17.199954048745113,892,14,22,72,0
17.277702885092392,891,15,22,72,0
17.303581970231573,891,14,23,72,0
17.314095874533155,890,15,23,72,0
17.341327503766998,889,16,23,72,0
17.40526736364792,888,17,23,72,0
17.492617880185108,887,18,23,72,0
17.497978790634736,887,18,22,73,0
17.550894072502377,887,17,23,73,0
17.585281323110177,886,18,23,73,0
17.635841149258045,886,18,22,74,0
17.692111586796013,885,19,22,74,0
17.837420900367857,885,18,23,74,0
17.874897761859295,884,19,23,74,0
17.980176028046507,884,18,24,74,0
18.00209292993028,883,19,24,74,0
18.02923317202832,883,19,23,75,0
18.12278524771179,882,20,23,75,0
18.216507731385917,882,19,24,75,0
18.23459935297584,882,18,25,75,0
18.288065211711043,882,18,24,76,0
18.331575652287675,882,18,23,77,0
18.35469505452606,881,19,23,77,0
18.364562588679362,881,18,24,77,0
18.36505364241166,881,17,25,77,0
18.381350125543463,881,16,26,77,0
18.45357273477635,880,17,26,77,0
18.46586740749546,880,16,27,77,0
18.493187346702467,880,16,26,78,0
18.50343984907714,880,16,25,79,0
18.508223736280218,879,17,25,79,0
18.53650104153401,879,16,26,79,0
18.607531492696214,878,17,26,79,0
18.61009110911411,878,17,25,80,0
18.70434199114391,877,18,25,80,0
18.709317384545155,876,19,25,80,0
18.709575079629243,876,19,24,81,0
18.76252756035249,876,19,23,82,0
18.79636421914492,875,20,23,82,0
18.821977483568503,875,19,24,82,0
18.849900931064504,875,18,25,82,0
18.857337619173993,875,18,24,83,0
18.940592637416977,875,17,25,83,0
19.01996647281892,875,17,24,84,0
19.14844652514928,875,16,25,84,0
19.158714280517536,875,15,26,84,0
19.178951129999245,874,16,26,84,0
19.201910877969805,873,17,26,84,0
19.212148879180397,872,18,26,84,0
19.216058982751157,871,19,26,84,0
19.230739812592276,870,20,26,84,0
19.244242074454096,869,21,26,84,0
19.26599811455515,869,21,25,85,0
19.272991733085565,869,20,26,85,0
19.29502651878153,869,20,25,86,0
19.29697610096705,869,19,26,86,0
19.32043229804916,869,19,25,87,0
19.351460499839543,869,18,26,87,0
19.388636552861904,869,18,25,88,0
19.41705235673212,869,18,24,89,0
19.486375670030625,869,17,25,89,0
19.507013084069705,869,17,24,90,0
19.540777845237493,869,17,23,91,0
19.56079071625747,868,18,23,91,0
19.60321143221769,867,19,23,91,0
19.623925328146868,867,18,24,91,0
19.657399866541965,867,17,25,91,0
19.68978877830024,867,16,26,91,0
19.800152159159207,866,17,26,91,0
19.822611432351515,866,17,25,92,0
19.82544312498883,866,17,24,93,0
19.82590149402091,865,18,24,93,0
19.829377275875476,865,17,25,93,0
19.878091317755192,865,17,24,94,0
19.89844867913156,864,18,24,94,0
19.974666100764644,864,17,25,94,0
20.037830164529364,864,17,24,95,0
20.115473754052875,863,18,24,95,0
20.11710962147408,863,18,23,96,0
20.17751204801835,862,19,23,96,0
20.180679962209776,862,18,24,96,0
20.182568417296242,862,18,23,97,0
20.22972760819147,862,17,24,97,0
20.298725007785247,861,18,24,97,0
20.332995436661587,861,17,25,97,0
20.502604144880372,860,18,25,97,0
20.511962456802227,860,18,24,98,0
20.525064499560468,860,17,25,98,0
20.528725808704372,860,16,26,98,0
20.531007487090346,860,16,25,99,0
20.549637766686523,859,17,25,99,0
20.58232965785933,858,18,25,99,0
20.69951445637892,858,17,26,99,0
20.701450514059836,858,16,27,99,0
20.760899887889792,858,15,28,99,0
20.808373484411085,858,14,29,99,0
20.81204210638048,858,13,30,99,0
20.812687156323367,858,12,31,99,0
20.829277872136366,857,13,31,99,0
20.84034711047397,856,14,31,99,0
20.850194556809427,856,14,30,100,0
20.900029607215583,855,15,30,100,0
20.91481907195404,855,14,31,100,0
20.926826097948812,855,14,30,101,0
20.96627507295874,855,13,31,101,0
20.99209093264423,855,13,30,102,0
21.050794430291273,855,13,29,103,0
21.054934985982662,855,13,28,104,0
21.08917473046192,855,13,27,105,0
21.139703349473802,854,14,27,105,0
21.15363054949005,854,13,28,105,0
21.223637594356926,853,14,28,105,0
21.309957130838967,852,15,28,105,0
21.462252043742325,852,15,27,106,0
21.480432059031404,851,16,27,106,0
21.500310711869627,850,17,27,106,0
21.603587007151187,850,17,26,107,0
21.63294291877147,850,17,25,108,0
21.669471418719574,850,16,26,108,0
21.760431607748398,850,15,27,108,0
21.83006612013968,849,16,27,108,0
21.92901744955458,849,15,28,108,0
21.98353338033745,849,14,29,108,0
21.991018803746723,849,13,30,108,0
22.04959236922322,849,13,29,109,0
22.09455001453216,849,12,30,109,0
22.109286611773594,849,12,29,110,0
22.24693625364215,849,11,30,110,0
22.33937790478774,849,10,31,110,0
22.348213193224375,848,11,31,110,0
22.382342083462245,848,11,30,111,0
22.43008033122534,848,11,29,112,0
22.502924508623682,848,11,28,113,0
22.516863015135254,848,10,29,113,0
22.648252565996675,848,10,28,114,0
22.7136529164388,847,11,28,114,0
22.76358243364628,846,12,28,114,0
22.786229837048406,846,12,27,115,0
22.84668695698861,846,11,28,115,0
22.857984125881888,846,11,27,116,0
22.91109158202443,846,10,28,116,0
22.986725165756425,845,11,28,116,0
22.98792146467588,845,10,29,116,0
23.065754103951903,845,9,30,116,0
23.174927049019384,845,9,29,117,0
23.210216261588965,844,10,29,117,0
23.236614339200713,844,9,30,117,0
23.252084703695605,844,9,29,118,0
23.25681398666889,844,8,30,118,0
23.334121719028253,843,9,30,118,0
23.34099125098174,842,10,30,118,0
23.391876528790075,842,10,29,119,0
23.40049009794771,842,10,28,120,0
23.44519648691976,842,10,27,121,0
23.44562209740709,842,9,28,121,0
23.467928788705414,841,10,28,121,0
23.496654052863505,841,9,29,121,0
23.522526215007524,841,9,28,122,0
23.587541900382533,841,9,27,123,0
23.59405202881757,841,9,26,124,0
23.704361305818598,840,10,26,124,0
24.002501543535164,840,10,25,125,0
24.020446344811994,840,9,26,125,0
24.16261767805029,840,9,25,126,0
24.167214469044524,840,9,24,127,0
24.183609991307147,840,9,23,128,0
24.18633797023115,840,9,22,129,0
24.211460393147526,840,9,21,130,0
24.261849843678014,840,9,20,131,0
24.270625840452702,840,9,19,132,0
24.323226444531077,839,10,19,132,0
24.327558206540647,839,10,18,133,0
24.440017021286096,839,10,17,134,0
24.46208903199155,838,11,17,134,0
24.492384835683655,837,12,17,134,0
24.72892625670929,837,11,18,134,0
24.789491254887025,836,12,18,134,0
25.07991117204893,836,11,19,134,0
25.153285203052086,836,10,20,134,0
25.18827934089557,835,11,20,134,0
25.20792713027193,834,12,20,134,0
25.280375073208898,833,13,20,134,0
25.290173301679655,832,14,20,134,0
25.324661097655046,832,13,21,134,0
25.333320335383767,831,14,21,134,0
25.478600251665195,831,14,20,135,0
25.5410436457327,831,13,21,135,0
25.57083857481601,830,14,21,135,0
25.633089560039856,829,15,21,135,0
25.656361594935166,828,16,21,135,0
25.691382609632914,828,15,22,135,0
25.784803295840486,827,16,22,135,0
25.897372323933403,826,17,22,135,0
25.90717061444582,826,17,21,136,0
25.942394686867846,825,18,21,136,0
25.959673206948757,824,19,21,136,0
26.01078309186136,824,19,20,137,0
26.10406494489851,824,18,21,137,0
26.113306891041198,824,18,20,138,0
26.20791991569471,824,18,19,139,0
26.24305812196993,824,17,20,139,0
26.40638405546374,824,16,21,139,0
26.461836251474733,824,16,20,140,0
26.526515567918842,823,17,20,140,0
26.682863360866712,822,18,20,140,0
26.689362599617493,822,17,21,140,0
26.743813595671693,822,17,20,141,0
26.77943565866002,821,18,20,141,0
26.787667092614573,820,19,20,141,0
26.814295683994025,819,20,20,141,0
26.81890275227337,819,19,21,141,0
26.872269405092126,819,18,22,141,0
27.013280376402097,819,18,21,142,0
27.03939116461985,818,19,21,142,0
27.18685365002633,818,19,20,143,0
27.197995580291753,818,18,21,143,0
27.227834464361926,818,18,20,144,0
27.26814796553886,818,17,21,144,0
27.2861642550512,817,18,21,144,0
27.30483404724791,817,17,22,144,0
27.330806581053405,816,18,22,144,0
27.350931851487434,815,19,22,144,0
27.551851165324173,815,18,23,144,0
27.572318387921435,815,17,24,144,0
27.662371117267938,814,18,24,144,0
27.674368208288413,813,19,24,144,0
27.688905590031563,813,19,23,145,0
27.848644412594645,813,19,22,146,0
27.919105263220775,813,18,23,146,0
28.026671375100108,813,18,22,147,0
28.101230571596705,813,18,21,148,0
28.111252144116158,813,17,22,148,0
28.146519803274064,813,17,21,149,0
28.19281054591126,812,18,21,149,0
28.23032159581342,812,17,22,149,0
28.26425602674057,812,17,21,150,0
28.369425426725375,811,18,21,150,0
28.50388647205553,811,17,22,150,0
28.556451864244494,811,17,21,151,0
28.601667560269377,811,16,22,151,0
28.6971915030604,811,16,21,152,0
28.70860291331804,811,15,22,152,0
28.73024157112276,811,15,21,153,0
28.7620728330398,811,14,22,153,0
28.799104740820745,811,13,23,153,0
28.877882196106384,810,14,23,153,0
28.922511322239526,809,15,23,153,0
29.140116022503506,809,15,22,154,0
29.170460271838216,809,14,23,154,0
29.307697055094174,809,13,24,154,0
29.34566452819174,809,13,23,155,0
29.35559008636381,809,13,22,156,0
29.363405419368483,809,13,21,157,0
29.44527292124065,809,12,22,157,0
29.60544217361835,809,11,23,157,0
29.64510136264624,809,10,24,157,0
29.722293392105243,809,9,25,157,0
29.85615546582903,808,10,25,157,0
29.882474626872828,808,10,24,158,0
29.993847892145325,808,10,23,159,0
30.1007251155719,807,11,23,159,0
30.145266487975363,806,12,23,159,0
30.161291122235234,806,12,22,160,0
30.224255454368176,806,11,23,160,0
30.263899054572754,806,11,22,161,0
30.268092566610264,806,11,21,162,0
30.328053574733268,806,10,22,162,0
30.494026723367394,805,11,22,162,0
30.528654255163424,805,11,21,163,0
30.553157831809436,805,11,20,164,0
30.722869545804343,804,12,20,164,0
30.85173973625237,804,12,19,165,0
30.968430344311603,804,11,20,165,0
30.969564070548188,804,11,19,166,0
31.093835841199727,804,10,20,166,0
31.1367792982177,804,10,19,167,0
31.194385995401422,804,10,18,168,0
31.203668347427996,804,10,17,169,0
31.363209417030617,804,10,16,170,0
31.464683593043887,803,11,16,170,0
31.624961568959392,803,11,15,171,0
31.63497985318937,803,10,16,171,0
31.67695374945792,803,10,15,172,0
31.83819052980393,803,9,16,172,0
31.937186250196667,803,9,15,173,0
31.985587140692743,802,10,15,173,0
31.99066060035068,802,9,16,173,0
31.993176912536967,802,8,17,173,0
32.01449990356975,801,9,17,173,0
32.03646476578235,800,10,17,173,0
32.06300127181935,799,11,17,173,0
32.21434848259193,799,10,18,173,0
32.254946294524586,799,10,17,174,0
32.378380082246316,799,9,18,174,0
32.85438807531397,798,10,18,174,0
32.88761398907143,798,9,19,174,0
32.902277352032456,798,8,20,174,0
33.075187843634424,797,9,20,174,0
33.17480058656799,796,10,20,174,0
33.18882393451032,795,11,20,174,0
33.218966960617884,795,10,21,174,0
33.35536108965409,795,9,22,174,0
33.51940222369752,794,10,22,174,0
33.55719881423477,793,11,22,174,0
33.57477094897056,792,12,22,174,0
33.70607659573408,792,12,21,175,0
33.739530396699465,792,12,20,176,0
33.790647137295906,792,12,19,177,0
33.821281126324344,792,12,18,178,0
33.874229347125436,792,12,17,179,0
33.907845952714474,792,11,18,179,0
34.037789813865544,792,10,19,179,0
34.12050277584993,792,9,20,179,0
34.13239723986351,791,10,20,179,0
34.13420701856203,790,11,20,179,0
34.24100655466463,789,12,20,179,0
34.28521759721524,788,13,20,179,0
34.33380658924628,788,13,19,180,0
34.49364817946529,788,12,20,180,0
34.497223084260014,788,12,19,181,0
34.50072532887516,788,11,20,181,0
34.688407077624774,788,11,19,182,0
34.7362540422186,788,11,18,183,0
34.9170004499399,788,11,17,184,0
35.05833264071874,788,11,16,185,0
35.18388590854147,788,10,17,185,0
35.190728969571744,788,9,18,185,0
35.217255992056636,788,9,17,186,0
35.243054592442995,787,10,17,186,0
35.26015775662009,787,9,18,186,0
35.31288503430622,786,10,18,186,0
35.33152596700253,786,9,19,186,0
35.349514500066284,785,10,19,186,0
35.722571794116874,785,9,20,186,0
35.73469803691905,785,9,19,187,0
35.74728518486928,784,10,19,187,0
35.752995030073194,784,9,20,187,0
35.78870047335168,783,10,20,187,0
35.8916347804304,783,9,21,187,0
36.033108932133004,782,10,21,187,0
36.16799877384168,782,9,22,187,0
36.256271641601565,782,9,21,188,0
36.368769944794494,782,8,22,188,0
36.44522910281468,782,8,21,189,0
36.50749064014636,782,7,22,189,0
36.514949172967704,782,7,21,190,0
36.51859176123356,781,8,21,190,0
36.557031290397326,781,7,22,190,0
36.56111644349124,781,6,23,190,0
36.689912995947054,781,6,22,191,0
36.75756400158855,781,6,21,192,0
36.776605103195735,781,6,20,193,0
36.914210465535135,780,7,20,193,0
36.94850082551278,780,7,19,194,0
36.97026350212146,780,7,18,195,0
36.99562886697713,780,7,17,196,0
37.009049475646705,779,8,17,196,0
37.04040147192601,778,9,17,196,0
37.13208669112626,778,8,18,196,0
37.166425114176,777,9,18,196,0
37.23224849686967,777,8,19,196,0
37.26051959406067,776,9,19,196,0
37.2896929869339,775,10,19,196,0
37.304325093698104,775,9,20,196,0
37.398634538138495,775,9,19,197,0
37.403275094124474,775,8,20,197,0
37.462059306866095,775,8,19,198,0
37.546204808131755,775,7,20,198,0
37.584696873875515,775,7,19,199,0
37.60184655749027,775,7,18,200,0
37.65537951487112,775,7,17,201,0
37.703499343049195,775,7,16,202,0
37.73450623293746,774,8,16,202,0
37.75859139065227,774,8,15,203,0
37.791435872237564,773,9,15,203,0
38.180351038733306,773,8,16,203,0
38.28724428239099,773,8,15,204,0
38.348829362413206,772,9,15,204,0
38.362367964565514,771,10,15,204,0
38.38187465101243,771,10,14,205,0
38.39445494135152,771,9,15,205,0
38.44337052574295,770,10,15,205,0
38.444827225664135,770,10,14,206,0
38.52530190063886,769,11,14,206,0
38.58238978404093,768,12,14,206,0
38.6651814119928,767,13,14,206,0
38.72701842460716,767,12,15,206,0
38.74256072974375,766,13,15,206,0
38.794496666047486,766,13,14,207,0
38.80496380377563,766,12,15,207,0
38.90566689573605,766,11,16,207,0
38.92748283175035,766,11,15,208,0
39.228651972156214,766,11,14,209,0
39.27366092980285,766,11,13,210,0
39.35239717292379,766,10,14,210,0
39.37317214522362,766,9,15,210,0
39.631351553002375,765,10,15,210,0
39.65366580763109,765,10,14,211,0
39.66585070557023,765,10,13,212,0
39.74439764904905,765,10,12,213,0
39.75259916120942,765,9,13,213,0
39.760073487590894,764,10,13,213,0
39.80586067623898,764,9,14,213,0
39.93866795458176,763,10,14,213,0
40.013587362594784,762,11,14,213,0
40.2271085903571,762,10,15,213,0
40.28601507119157,762,9,16,213,0
40.29206224240924,762,8,17,213,0
40.31599944487233,762,8,16,214,0
40.362723154846336,762,7,17,214,0
40.3704781087244,762,7,16,215,0
40.39226449534594,762,7,15,216,0
40.4830379578246,762,6,16,216,0
40.49268309789523,761,7,16,216,0
40.55824238934111,761,6,17,216,0
40.82481624684273,760,7,17,216,0
40.871832288936275,759,8,17,216,0
40.89969567881284,758,9,17,216,0
40.911513492225644,757,10,17,216,0
40.937136622165326,757,9,18,216,0
41.0329012384708,756,10,18,216,0
41.072908089129875,756,9,19,216,0
41.11986803599938,755,10,19,216,0
41.16234261536539,754,11,19,216,0
41.21363082196965,754,10,20,216,0
41.2799901266724,753,11,20,216,0
41.380804959272496,752,12,20,216,0
41.394066244884115,752,12,19,217,0
41.46922328797446,752,12,18,218,0
41.54068147841006,752,12,17,219,0
41.54953862542288,752,11,18,219,0
41.55102075392842,751,12,18,219,0
41.595356681997096,750,13,18,219,0
41.69502004791532,750,13,17,220,0
42.15286506271218,750,12,18,220,0
42.20487142578112,750,12,17,221,0
42.212894668066546,750,11,18,221,0
42.21329340540754,749,12,18,221,0
42.24713785228925,749,11,19,221,0
42.26690622882752,749,11,18,222,0
42.29665117252174,748,12,18,222,0
42.33271848217186,747,13,18,222,0
42.35014299553501,747,13,17,223,0
42.36250068728061,747,12,18,223,0
42.426642271630584,746,13,18,223,0
42.55700805221604,745,14,18,223,0
42.55817810389201,744,15,18,223,0
42.71199596379169,743,16,18,223,0
42.80961237447533,742,17,18,223,0
42.91856954640428,742,16,19,223,0
42.99335801993247,742,16,18,224,0
43.126972055220136,742,15,19,224,0
43.22158684242079,742,14,20,224,0
43.22943585947234,742,14,19,225,0
43.424507345631405,741,15,19,225,0
43.49912496505916,741,15,18,226,0
43.63722011981411,741,14,19,226,0
43.68630515495628,741,14,18,227,0
43.719721409679096,741,13,19,227,0
43.72415738950785,741,12,20,227,0
43.835888339465924,741,12,19,228,0
43.842398053115154,741,11,20,228,0
43.94950388934339,741,11,19,229,0
44.14320276179889,741,10,20,229,0
44.20055417092579,741,9,21,229,0
44.302101941013476,740,10,21,229,0
44.41628904955184,739,11,21,229,0
44.43648285688107,738,12,21,229,0
44.4743412689838,737,13,21,229,0
44.57336294027314,737,13,20,230,0
44.639330492864026,737,12,21,230,0
44.70952695199569,736,13,21,230,0
44.72949994513427,735,14,21,230,0
44.73593665370101,735,13,22,230,0
44.76604843389216,735,12,23,230,0
44.7750588387164,735,11,24,230,0
44.89931444658031,734,12,24,230,0
45.09596703088042,734,12,23,231,0
45.18802854003486,733,13,23,231,0
45.2083777620237,732,14,23,231,0
45.308439189354246,732,14,22,232,0
45.335248640259515,732,13,23,232,0
45.574711827641984,732,13,22,233,0
45.583608015952436,732,12,23,233,0
45.58958595163931,732,11,24,233,0
45.61783199670137,731,12,24,233,0
45.65283207529689,731,11,25,233,0
45.680819204021795,731,10,26,233,0
45.722566624910186,731,9,27,233,0
45.743023946778486,731,8,28,233,0
45.79385995250447,730,9,28,233,0
45.9028537956085,730,9,27,234,0
46.04071747680618,729,10,27,234,0
46.10913307793311,728,11,27,234,0
46.15741103555437,728,11,26,235,0
46.188766800452754,727,12,26,235,0
46.22021773782922,727,12,25,236,0
46.28039039245153,727,12,24,237,0
46.283118622294516,727,12,23,238,0
46.3659257815231,727,12,22,239,0
46.382913075786604,726,13,22,239,0
46.38448974891648,726,13,21,240,0
46.49308198003636,726,12,22,240,0
46.494428797758175,725,13,22,240,0
46.63186426962644,725,12,23,240,0
46.652818441747556,725,11,24,240,0
46.699898546798934,724,12,24,240,0
46.72423110572314,724,11,25,240,0
46.807738117904805,723,12,25,240,0
46.81961499789461,723,12,24,241,0
46.87688028919823,723,11,25,241,0
46.91837655392012,723,11,24,242,0
46.98873075165163,723,11,23,243,0
47.01666236460419,723,10,24,243,0
47.09385191527201,723,10,23,244,0
47.12520265926007,722,11,23,244,0
47.12969483788283,721,12,23,244,0
47.136970379517976,721,12,22,245,0
47.15522040091492,721,12,21,246,0
47.314963378111706,721,11,22,246,0
47.32155033687725,721,10,23,246,0
47.326304562310554,721,9,24,246,0
47.54025097182965,720,10,24,246,0
47.56324282003597,719,11,24,246,0
47.566136839444404,719,11,23,247,0
47.58432821365622,718,12,23,247,0
47.64226817342109,718,12,22,248,0
47.71145483303727,718,11,23,248,0
47.76877381292104,717,12,23,248,0
47.87412344551915,716,13,23,248,0
